algorithm,angle_target,p,seed,result,reads,probability,surrogate_qubo_energy,top50_rank,exact_repaired_qubo_energy,match,matched_ip_obj,flow_bits,repaired_aux_bits,repaired_full_bits
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,38,12,0.0003662109375,24.985743750002484,38,54.375199999999786,not_in_gurobi_pool,,1010110100111100011,00000000010101011,101011010011110001100000000010101011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,39,12,0.0003662109375,25.07574375000445,39,54.46519999999982,not_in_gurobi_pool,,1100110100111010011,00000000010101101,110011010011101001100000000010101101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,40,12,0.0003662109375,25.08674374999896,40,54.476199999999785,not_in_gurobi_pool,,1010110100111010011,00000000010101101,101011010011101001100000000010101101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,41,11,0.000335693359375,25.5067437500054,41,54.89619999999986,not_in_gurobi_pool,,1100110100111001011,00000000010101110,110011010011100101100000000010101110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,42,11,0.000335693359375,25.51774374999991,42,54.907199999999825,not_in_gurobi_pool,,1010110100111001011,00000000010101110,101011010011100101100000000010101110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,107,17,0.000518798828125,60.007068750009466,44,57.33529999999977,not_in_gurobi_pool,,0000110100111100011,01000000010001011,000011010011110001101000000010001011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,108,7,0.000213623046875,60.0070687500081,43,57.33529999999977,not_in_gurobi_pool,,0000010100111100011,01000000010001011,000001010011110001101000000010001011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,109,13,0.000396728515625,60.108068750000484,46,57.43629999999977,not_in_gurobi_pool,,0000110100111010011,01000000010001101,000011010011101001101000000010001101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,110,8,0.000244140625,60.1080687499973,45,57.43629999999977,not_in_gurobi_pool,,0000010100111010011,01000000010001101,000001010011101001101000000010001101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,111,3,9.1552734375e-5,60.12956875000941,47,57.45779999999977,not_in_gurobi_pool,,0001110100111100011,00000000000001011,000111010011110001100000000000001011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,112,7,0.000213623046875,60.23056874999952,48,57.55879999999977,not_in_gurobi_pool,,0001110100111010011,00000000000001101,000111010011101001100000000000001101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,113,11,0.000335693359375,60.53906875000462,49,57.86729999999981,not_in_gurobi_pool,,0000010100111001011,01000000010001110,000001010011100101101000000010001110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,2,92001,114,9,0.000274658203125,60.53906875000507,50,57.86729999999981,not_in_gurobi_pool,,0000110100111001011,01000000010001110,000011010011100101101000000010001110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,1,37,0.001129150390625,-14.838956249999,6,14.550499999999772,gurobi_pool,14.5505,1001110110011100011,00000101010000011,100111011001110001100000101010000011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,2,41,0.001251220703125,-14.737956250001616,9,14.651499999999885,gurobi_pool,14.651499999999999,1001110110011010011,00000101010000101,100111011001101001100000101010000101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,3,20,0.0006103515625,-14.306956250002486,12,15.082499999999925,gurobi_pool,15.0825,1001110110011001011,00000101010000110,100111011001100101100000101010000110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,4,26,0.00079345703125,-11.31495624998729,22,18.074499999999887,gurobi_pool,18.0745,1001110101011100011,00000101010000011,100111010101110001100000101010000011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,5,58,0.00177001953125,-11.213956249992634,25,18.175499999999772,gurobi_pool,18.175500000000003,1001110101011010011,00000101010000101,100111010101101001100000101010000101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,6,41,0.001251220703125,-10.782956249990775,28,18.606499999999812,gurobi_pool,18.6065,1001110101011001011,00000101010000110,100111010101100101100000101010000110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,7,51,0.001556396484375,-9.920956250002291,31,19.468499999999715,gurobi_pool,19.4685,1001110110010000101,00000101010000000,100111011001000010100000101010000000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,8,46,0.00140380859375,-6.396956250000585,36,22.99249999999971,gurobi_pool,22.9925,1001110101010000101,00000101010000000,100111010101000010100000101010000000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,9,34,0.00103759765625,-4.2454812499993295,4,14.456899999999834,gurobi_pool,14.456900000000001,1100110110011100011,00000001011100011,110011011001110001100000001011100011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,10,31,0.000946044921875,-4.234481250005729,5,14.467899999999801,gurobi_pool,14.4679,1010110110011100011,00000100011100011,101011011001110001100000100011100011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,11,34,0.00103759765625,-4.144481249999217,7,14.557899999999947,gurobi_pool,14.5579,1100110110011010011,00000001011100101,110011011001101001100000001011100101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,12,37,0.001129150390625,-4.1334812500047065,8,14.568899999999914,gurobi_pool,14.5689,1010110110011010011,00000100011100101,101011011001101001100000100011100101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,13,30,0.00091552734375,-3.713481250001905,10,14.988899999999987,gurobi_pool,14.9889,1100110110011001011,00000001011100110,110011011001100101100000001011100110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,14,36,0.0010986328125,-3.702481250007395,11,14.999899999999954,gurobi_pool,14.9999,1010110110011001011,00000100011100110,101011011001100101100000100011100110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,15,35,0.001068115234375,-0.7214812499867094,20,17.98089999999995,gurobi_pool,17.980900000000002,1100110101011100011,00000001011100011,110011010101110001100000001011100011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,16,36,0.0010986328125,-0.7104812499931086,21,17.991899999999916,gurobi_pool,17.9919,1010110101011100011,00000100011100011,101011010101110001100000100011100011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,17,39,0.001190185546875,-0.6204812499893251,23,18.081899999999834,gurobi_pool,18.0819,1100110101011010011,00000001011100101,110011010101101001100000001011100101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,18,34,0.00103759765625,-0.6094812499948148,24,18.0928999999998,gurobi_pool,18.0929,1010110101011010011,00000100011100101,101011010101101001100000100011100101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,19,36,0.0010986328125,-0.18948124998928506,26,18.512899999999874,gurobi_pool,18.512900000000002,1100110101011001011,00000001011100110,110011010101100101100000001011100110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,20,26,0.00079345703125,-0.17848124999477477,27,18.52389999999984,gurobi_pool,18.5239,1010110101011001011,00000100011100110,101011010101100101100000100011100110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,21,38,0.00115966796875,0.6725187499946514,29,19.374899999999855,gurobi_pool,19.3749,1100110110010000101,00000001011100000,110011011001000010100000001011100000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,22,38,0.00115966796875,0.6835187499918902,30,19.385899999999822,gurobi_pool,19.3859,1010110110010000101,00000100011100000,101011011001000010100000100011100000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,23,35,0.001068115234375,4.196518749997267,34,22.898899999999855,gurobi_pool,22.8989,1100110101010000101,00000001011100000,110011010101000010100000001011100000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,24,42,0.00128173828125,4.207518749994506,35,22.909899999999823,gurobi_pool,22.9099,1010110101010000101,00000100011100000,101011010101000010100000100011100000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,25,49,0.001495361328125,8.559593749997475,13,16.574900000000014,gurobi_pool,16.5749,1100101100111100011,00000001000000011,110010110011110001100000001000000011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,26,44,0.0013427734375,8.570593749997443,14,16.58589999999998,gurobi_pool,16.5859,1010101100111100011,00000100000000011,101010110011110001100000100000000011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,27,44,0.0013427734375,8.660593749995769,16,16.6758999999999,gurobi_pool,16.6759,1100101100111010011,00000001000000101,110010110011101001100000001000000101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,28,39,0.001190185546875,8.671593749996646,17,16.686899999999866,gurobi_pool,16.686899999999998,1010101100111010011,00000100000000101,101010110011101001100000100000000101
