algorithm,p,optimizer_reads,final_reads,maximum_iterations,initial_parameters,qiskit_parameter_names,result,reads,probability,surrogate_qubo_energy,exact_repaired_qubo_energy,match,matched_ip_obj,flow_bits,repaired_aux_bits,repaired_full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],199,1,0.001953125,719.8080437499978,706.4492,not_in_gurobi_pool,,0101101110011101000,10000101100000000,010110111001110100010000101100000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],201,1,0.001953125,721.4851437500015,708.1262999999998,not_in_gurobi_pool,,1001110010111000110,00000000000001111,100111001011100011000000000000001111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],176,1,0.001953125,689.896818749997,708.5991999999999,not_in_gurobi_pool,,0011111000111000101,00000100000101000,001111100011100010100000100000101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],180,1,0.001953125,700.7063937500027,708.7216999999998,not_in_gurobi_pool,,0010101011000010000,10000111010000000,001010101100001000010000111010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],184,1,0.001953125,703.2608937500036,711.2762,not_in_gurobi_pool,,0011010001011001101,00000100010100000,001101000101100110100000100010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],185,1,0.001953125,703.3092937500062,711.3245999999998,not_in_gurobi_pool,,0110111001011011011,00000101010110100,011011100101101101100000101010110100,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],203,1,0.001953125,725.7970437500053,712.4381999999996,not_in_gurobi_pool,,1011101011010001000,10000111000000000,101110101101000100010000111000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],197,1,0.001953125,716.615468749997,713.9437,not_in_gurobi_pool,,1010101111000100110,00000111010000011,101010111100010011000000111010000011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],190,1,0.001953125,705.7581437500037,735.1475999999998,not_in_gurobi_pool,,1001100010000011001,10100101010000000,100110001000001100110100101010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],198,1,0.001953125,718.8636187499951,737.5659999999997,not_in_gurobi_pool,,1100010010101001001,10000000010101000,110001001010100100110000000010101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],210,1,0.001953125,741.4327687500047,738.761,not_in_gurobi_pool,,0010110000000101101,00010100011100000,001011000000010110100010100011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],219,1,0.001953125,753.5053437500089,740.1464999999998,not_in_gurobi_pool,,1011101010001011000,10000111000000000,101110101000101100010000111000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],221,1,0.001953125,754.8553437500175,741.4964999999996,not_in_gurobi_pool,,0011100100100001100,00100000000000000,001110010010000110000100000000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],195,1,0.001953125,714.3719437499999,743.7614000000001,not_in_gurobi_pool,,1111101001001010011,00000101000100101,111110100100101001100000101000100101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],214,1,0.001953125,747.1507687500068,744.4789999999997,not_in_gurobi_pool,,1010000010111101001,10100000010000000,101000001011110100110100000010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],215,1,0.001953125,747.6757687500105,745.0039999999997,not_in_gurobi_pool,,0010001010100100000,10000100000000000,001000101010010000010000100000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],226,1,0.001953125,769.5928187500099,745.5469,not_in_gurobi_pool,,0110100000010001110,00110000011100110,011010000001000111000110000011100110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],216,1,0.001953125,748.3302687500045,745.6584999999998,not_in_gurobi_pool,,0011101110100001001,10000100000000000,001110111010000100110000100000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],204,1,0.001953125,727.6225187499965,746.3248999999997,not_in_gurobi_pool,,0110100110100000101,00100000010100000,011010011010000010100100000010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],223,1,0.001953125,760.2939437499992,746.9351000000001,not_in_gurobi_pool,,1000111010001100111,01000111110000011,100011101000110011101000111110000011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],228,1,0.001953125,773.3014187500023,749.2554999999998,not_in_gurobi_pool,,0101001100010001101,00010101100000000,010100110001000110100010101100000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],205,1,0.001953125,730.931218749997,749.6335999999997,not_in_gurobi_pool,,1001010010011011110,00000101010000100,100101001001101111000000101010000100,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],224,1,0.001953125,763.7657437500075,750.4069,not_in_gurobi_pool,,0110000110011001100,00100000011100000,011000011001100110000100000011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],220,1,0.001953125,754.5052687500031,751.8335,not_in_gurobi_pool,,0011100010011001110,00100100010000110,001110001001100111000100100010000110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],206,1,0.001953125,733.5935187499965,752.2958999999998,not_in_gurobi_pool,,0110001101000010101,00000101010100000,011000110100001010100000101010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],211,1,0.001953125,744.7681937500063,752.7835,not_in_gurobi_pool,,0101011101010100011,00000101100100011,010101110101010001100000101100100011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],207,1,0.001953125,735.3322187500062,754.0346,not_in_gurobi_pool,,1001001101101010111,00000101000000101,100100110110101011100000101000000101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],212,1,0.001953125,746.504693750004,754.5199999999998,not_in_gurobi_pool,,0100110010110100110,00000000010101011,010011001011010011000000000010101011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],213,1,0.001953125,746.7156937500022,754.7309999999998,not_in_gurobi_pool,,0100010101011011100,00000001011100000,010001010101101110000000001011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],225,1,0.001953125,768.513743750003,755.1549000000001,not_in_gurobi_pool,,1110111011010000011,00001101010110111,111011101101000001100001101010110111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],222,1,0.001953125,758.0062687499997,755.3344999999999,not_in_gurobi_pool,,0101001101111001000,10000001000000000,010100110111100100010000001000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],208,1,0.001953125,737.870218749998,756.5725999999995,not_in_gurobi_pool,,1001101010111100110,00000101000000011,100110101011110011000000101000000011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],217,1,0.001953125,748.5736937499958,756.5889999999997,not_in_gurobi_pool,,1100001101011101100,00000101110000000,110000110101110110000000101110000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],209,1,0.001953125,740.9885187499992,759.6909,not_in_gurobi_pool,,0110001001010100111,00000101010100011,011000100101010011100000101010100011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],239,1,0.001953125,789.9620187499995,765.9160999999999,not_in_gurobi_pool,,0000011111011010110,01000111110000101,000001111101101011001000111110000101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],240,1,0.001953125,790.5455437499909,777.1866999999999,not_in_gurobi_pool,,1111110010001000011,00001000010110111,111111001000100001100001000010110111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],227,1,0.001953125,770.7214937499944,778.7368,not_in_gurobi_pool,,1011010010000110010,00000100010100001,101101001000011001000000100010100001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],242,1,0.001953125,794.1526437500163,780.7937999999998,not_in_gurobi_pool,,0101100000011101000,10110001010000000,010110000001110100010110001010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],218,1,0.001953125,752.6964437500003,782.0858999999997,not_in_gurobi_pool,,1001101100101111010,00000101000000000,100110110010111101000000101000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],234,1,0.001953125,786.2015687499852,783.5297999999996,not_in_gurobi_pool,,1101110001100010000,10000000000101000,110111000110001000010000000000101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],235,1,0.001953125,786.9575687500148,784.2857999999995,not_in_gurobi_pool,,0011101000100101010,00000100000000010,001110100010010101000000100000000010,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],230,1,0.001953125,776.6759937499965,784.6913,not_in_gurobi_pool,,1100110010000101101,00000001011100000,110011001000010110100000001011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],231,1,0.001953125,776.6759937499994,784.6913,not_in_gurobi_pool,,1100010110001101101,00000001011100000,110001011000110110100000001011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],249,1,0.001953125,809.7251187500026,785.6791999999997,not_in_gurobi_pool,,1110111000100010100,00000000000111000,111011100010001010000000000000111000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],236,1,0.001953125,788.952568749992,786.2807999999998,not_in_gurobi_pool,,1011100011000100000,10100100010000000,101110001100010000010100100010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],237,1,0.001953125,789.1955687500104,786.5237999999997,not_in_gurobi_pool,,0011010100010100100,00010100010100000,001101010001010010000010100010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],238,1,0.001953125,789.7665687499966,787.0947999999996,not_in_gurobi_pool,,0101011100110000001,10001001000101000,010101110011000000110001001000101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],241,1,0.001953125,790.8581687499975,788.1863999999998,not_in_gurobi_pool,,1000010101000101101,01000101011000000,100001010100010110101000101011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],245,1,0.001953125,802.24024375001,788.8813999999998,not_in_gurobi_pool,,0000100001100101011,01100000010000010,000010000110010101101100000010000010,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],246,1,0.001953125,803.5786437500014,790.2197999999999,not_in_gurobi_pool,,0011001101000110011,00000111000000001,001100110100011001100000111000000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],251,1,0.001953125,815.6543187499992,791.6083999999998,not_in_gurobi_pool,,0000110010101001111,01000000010001110,000011001010100111101000000010001110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],232,1,0.001953125,784.645993749999,792.6613,not_in_gurobi_pool,,0010101110000101101,00000111010000000,001010111000010110100000111010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],233,1,0.001953125,785.0484937500037,793.0637999999999,not_in_gurobi_pool,,1101011001010001011,00000101100100110,110101100101000101100000101100100110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],247,1,0.001953125,806.8896437499923,793.5307999999997,not_in_gurobi_pool,,0011110101100010101,00000000000101000,001111010110001010100000000000101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],248,1,0.001953125,807.6941437499952,794.3353,not_in_gurobi_pool,,1100101110100101111,00000001000000010,110010111010010111100000001000000010,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],243,1,0.001953125,797.9191687500063,795.2473999999999,not_in_gurobi_pool,,0000001010111011001,11000101000000000,000000101011101100111000101000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],250,1,0.001953125,810.7496437500024,797.3907999999997,not_in_gurobi_pool,,0101110010110100111,00000000000101011,010111001011010011100000000000101011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],244,1,0.001953125,800.5550687500008,797.8833000000001,not_in_gurobi_pool,,1010111101111111011,00000100000101000,101011110111111101100000100000101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],254,1,0.001953125,822.7678187500017,798.7219,not_in_gurobi_pool,,1001011111000001101,00000111100000000,100101111100000110100000111100000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],262,1,0.001953125,834.174443750004,820.8155999999997,not_in_gurobi_pool,,1100100100000110101,00110001011000000,110010010000011010100110001011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],263,1,0.001953125,834.8428437500031,821.484,not_in_gurobi_pool,,1111110100011110010,00010000010110001,111111010001111001000010000010110001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],264,1,0.001953125,837.3550437499996,823.9961999999997,not_in_gurobi_pool,,1001000110101011001,10100000000000000,100100011010101100110100000000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],258,1,0.001953125,830.2502687500019,827.5785000000002,not_in_gurobi_pool,,1110111100001101111,00010101010110010,111011110000110111100010101010110010,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],265,1,0.001953125,841.152043750006,827.7931999999996,not_in_gurobi_pool,,0001110100100011100,00000000000001000,000111010010001110000000000000001000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],266,1,0.001953125,841.7169437500006,828.3580999999996,not_in_gurobi_pool,,0101110110101011010,00000000000101100,010111011010101101000000000000101100,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],271,1,0.001953125,853.79001875,829.7440999999997,not_in_gurobi_pool,,1101100110101010101,00100000000000000,110110011010101010100100000000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],260,1,0.001953125,833.1834687500057,830.5116999999998,not_in_gurobi_pool,,0000110110000011100,01000101011000000,000011011000001110001000101011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],255,1,0.001953125,825.8717937500069,833.8870999999999,not_in_gurobi_pool,,1011011110111010000,10000100000101000,101101111011101000010000100000101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],267,1,0.001953125,847.3479437500039,833.9890999999994,not_in_gurobi_pool,,0101010110111110010,00000000000101001,010101011011111001000000000000101001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],252,1,0.001953125,817.3832187500007,836.0856000000001,not_in_gurobi_pool,,1100011101001010110,00000101110100101,110001110100101011000000101110100101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],253,1,0.001953125,817.8252187500045,836.5275999999997,not_in_gurobi_pool,,1010011001001001111,00000111010100110,101001100100100111100000111010100110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],256,1,0.001953125,828.5982937500087,836.6135999999999,not_in_gurobi_pool,,0010110010010101100,00000100011100000,001011001001010110000000100011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],257,1,0.001953125,829.2337937500097,837.2491,not_in_gurobi_pool,,1101010101011101101,00000001010100000,110101010101110110100000001010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],259,1,0.001953125,832.1022937499981,840.1175999999998,not_in_gurobi_pool,,0100010010110010110,00000000010101101,010001001011001011000000000010101101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],270,1,0.001953125,853.5544437499896,840.1955999999998,not_in_gurobi_pool,,0010101110101011111,00000100000000100,001010111010101111100000100000000100,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],261,1,0.001953125,833.4232937499958,841.4386,not_in_gurobi_pool,,1100101111001000110,00000101110000111,110010111100100011000000101110000111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],273,1,0.001953125,859.440043750004,846.0811999999999,not_in_gurobi_pool,,0001011101010110111,00000111100000001,000101110101011011100000111100000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],268,1,0.001953125,849.4989687500001,846.8272,not_in_gurobi_pool,,1001000111110100111,00100000000000011,100100011111010011100100000000000011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],287,1,0.001953125,882.5812437500099,869.2223999999998,not_in_gurobi_pool,,0011000000111110000,10100000000000000,001100000011111000010100000000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],288,1,0.001953125,882.6896437499984,869.3308,not_in_gurobi_pool,,0110100001001110001,10100000011100000,011010000100111000110100000011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],290,1,0.001953125,884.8677437500032,871.5088999999998,not_in_gurobi_pool,,1100101010101101000,10000001000000000,110010101010110100010000001000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],291,1,0.001953125,885.8922437500073,872.5333999999998,not_in_gurobi_pool,,1101101010100110011,00000001000000001,110110101010011001100000001000000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],284,1,0.001953125,875.6876687499978,873.0158999999996,not_in_gurobi_pool,,1100110011001011000,10000001011100000,110011001100101100010000001011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],292,1,0.001953125,886.6066437499978,873.2477999999995,not_in_gurobi_pool,,0110011100110100000,10000000000111000,011001110011010000010000000000111000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],278,1,0.001953125,865.6345937499982,873.6498999999999,not_in_gurobi_pool,,1010111000101101111,00000100000101010,101011100010110111100000100000101010,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],272,1,0.001953125,856.3114187500128,875.0137999999997,not_in_gurobi_pool,,0110100010110001000,10100000010100000,011010001011000100010100000010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],280,1,0.001953125,868.475593749999,876.4909,not_in_gurobi_pool,,1010001110000101110,00000111010000010,101000111000010111000000111010000010,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],274,1,0.001953125,859.8601187499958,878.5625,not_in_gurobi_pool,,1001011100111101101,00000101000001000,100101110011110110100000101000001000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],281,1,0.001953125,870.6774937499956,878.6928000000001,not_in_gurobi_pool,,0110111010010101011,00000101010110010,011011101001010101100000101010110010,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],286,1,0.001953125,881.4281687500047,878.7563999999998,not_in_gurobi_pool,,1101110011001100101,00000001010100000,110111001100110010100000001010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],295,1,0.001953125,903.264718750009,879.2187999999999,not_in_gurobi_pool,,1110100011011011001,10100000011100000,111010001101101100110100000011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],282,1,0.001953125,871.568593750002,879.5838999999999,not_in_gurobi_pool,,1010001101000110110,00000111010000001,101000110100011011000000111010000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],275,1,0.001953125,862.2824187500016,880.9848,not_in_gurobi_pool,,0110001101011011001,10000101010100000,011000110101101100110000101010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],283,1,0.001953125,873.2245937499947,881.2399,not_in_gurobi_pool,,0100001101000110101,00000101110000000,010000110100011010100000101110000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],289,1,0.001953125,884.2781687500037,881.6063999999997,not_in_gurobi_pool,,1011011010010010111,00000111000100101,101101101001001011100000111000100101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],276,1,0.001953125,863.3634187500002,882.0657999999999,not_in_gurobi_pool,,0110100110110000110,00100000010100111,011010011011000011000100000010100111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],269,1,0.001953125,853.0728437500015,882.4622999999999,not_in_gurobi_pool,,0111101010010000101,00000101000100000,011110101001000010100000101000100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],277,1,0.001953125,864.3255187500026,883.0278999999998,not_in_gurobi_pool,,0010111001011111011,00000111010100000,001011100101111101100000111010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],285,1,0.001953125,876.4274937500086,884.4427999999999,not_in_gurobi_pool,,1110111101010110101,00000101010110000,111011110101011010100000101010110000,true,single,36,1.0e-10,64
