algorithm,seed,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,optimizer_reads,final_reads,maximum_iterations,initial_parameter_count,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
VQE,73001,2783,1,0.0001220703125,1302.4204999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111100000101,000111100100101001000000111100000101,532.9510999999995,769.4694000000002,12,,0001111001001010010,000111100100101001011101000110111100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1431,1,0.0001220703125,1046.0606999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000000000000,000110011011000100010100000000000000,533.0810999999998,512.9795999999998,8,,0001100110110001000,000110011011000100000011110100000010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,568,1,0.0001220703125,832.3355999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000101110,001001100011100101100000100000101110,533.0975,299.2380999999997,7,,0010011000111001011,001001100011100101110001001000111011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1432,1,0.0001220703125,1046.1059999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000100110,011000110011100101000000000000100110,533.1264,512.9795999999998,8,,0110001100111001010,011000110011100101001110001100000011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2784,1,0.0001220703125,1302.6413999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001000000101111,010111011011000001100001000000101111,533.172,769.4693999999995,10,,0101110110110000011,010111011011000001101010110101011101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2309,1,0.0001220703125,1217.2657999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100100010000000,001110000101100100110100100010000000,533.2929999999999,683.9727999999998,12,,0011100001011001001,001110000101100100111001110101011111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1216,1,0.0001220703125,1003.6133999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111100000110,000111100100000101000000111100000110,533.3820999999996,470.23130000000015,9,,0001111001000001010,000111100100000101011110111101011101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1435,1,0.0001220703125,1046.3740999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000001,010000110011011001000000001000000001,533.3944999999998,512.9796,12,,0100001100110110010,010000110011011001011101010100011110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1438,1,0.0001220703125,1046.7470999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110100100,110001111001101101000000101110100100,533.7675000000002,512.9795999999994,10,,1100011110011011010,110001111001101101010101011010111010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,875,1,0.0001220703125,918.7146999999995,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101111,001111010011100011100000000000101111,533.9799999999999,384.73469999999975,5,,0011110100111000111,001111010011100011110000001010001110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1221,1,0.0001220703125,1004.2112999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101111,001111010011100011100000000000101111,533.9799999999999,470.2312999999998,7,,0011110100111000111,001111010011100011101010010100001100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2792,1,0.0001220703125,1303.4493999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101111,001111010011100011100000000000101111,533.9799999999999,769.4693999999998,10,,0011110100111000111,001111010011100011101001101111010111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1222,1,0.0001220703125,1004.2177999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100001011000000,010000010100000110000100001011000000,533.9864999999998,470.2312999999999,7,,0100000101000001100,010000010100000110001101000010101010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1843,1,0.0001220703125,1132.4626999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100001011000000,010000010100000110000100001011000000,533.9864999999998,598.4761999999998,10,,0100000101000001100,010000010100000110010110011101011111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1647,1,0.0001220703125,1089.7479999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101000000100,000100100011101101000000101000000100,534.0200999999998,555.7278999999997,11,,0001001000111011010,000100100011101101011110000101010111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2549,1,0.0001220703125,1260.7411999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101000000100,000100100011101101000000101000000100,534.0200999999998,726.7210999999996,11,,0001001000111011010,000100100011101101001111101101011011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,877,1,0.0001220703125,918.7576999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101101,001111011011101001000000000000101101,534.0229999999996,384.7347000000001,7,,0011110110111010010,001111011011101001010110010000000111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,879,1,0.0001220703125,918.8020999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101010100010,011010110100110101100000101010100010,534.0673999999999,384.73469999999986,7,,0110101101001101011,011010110100110101110001111100000011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,3723,1,0.0001220703125,1474.5621999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000111110000100,000010100100101101001000111110000100,534.0996,940.4625999999994,10,,0000101001001011010,000010100100101101000011000110111110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1447,1,0.0001220703125,1047.2016999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111100000100,000110110100001101000000111100000100,534.2221,512.9795999999999,8,,0001101101000011010,000110110100001101000111110000000011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2090,1,0.0001220703125,1175.7180999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000110,000000001100000101101100101011000110,534.4936,641.2244999999996,11,,0000000011000001011,000000001100000101110111000100001010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1233,1,0.0001220703125,1004.7647999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100011100110,001011001100000101100000100011100110,534.5334999999998,470.2312999999999,9,,0010110011000001011,001011001100000101111010101101011110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2092,1,0.0001220703125,1175.9219999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000101,001000010011001011000100000010000101,534.6974999999998,641.2244999999998,9,,0010000100110010110,001000010011001011001000011100011100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,722,1,0.0001220703125,876.8339999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11000101000000000,000010110110001000111000101000000000,534.8475999999998,341.9863999999999,6,,0000101101100010001,000010110110001000100000001001010100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,885,1,0.0001220703125,919.5941999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101110000000,010000110001010010000010101110000000,534.8594999999998,384.7347,7,,0100001100010100100,010000110001010010010101100100000010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2093,1,0.0001220703125,1176.0980999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11000111110000000,000010111001111000111000111110000000,534.8736000000001,641.2244999999996,7,,0000101110011110001,000010111001111000101010111011110010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1654,1,0.0001220703125,1090.6219999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100101010000001,000110000101011001100100101010000001,534.8940999999995,555.7279000000001,9,,0001100001010110011,000110000101011001110010101011011110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1854,1,0.0001220703125,1133.3766999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111010000000,001000111000110010100000111010000000,534.9005,598.4761999999998,8,,0010001110001100101,001000111000110010101001110010111011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,348,1,0.0001220703125,748.7109999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100011100110,101001001001100111000000100011100110,534.9694999999999,213.74149999999986,5,,1010010010011001110,101001001001100111000010110010101010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,448,1,0.0001220703125,791.5492999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000010,010010001011110101100100000010000010,535.0594999999998,256.48979999999983,4,,0100100010111101011,010010001011110101100100010111010010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2329,1,0.0001220703125,1219.0913999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000000010001110,000011011010000111101000000010001110,535.1185999999999,683.9727999999999,10,,0000110110100001111,000011011010000111110111100100000010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2563,1,0.0001220703125,1261.8815999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000100,010010011011101101000100000010000100,535.1604999999996,726.7211000000001,9,,0100100110111011010,010010011011101101000110111011011010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,573,1,0.0001220703125,834.4095999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010101100,001011001011101101100000000010101100,535.1714999999997,299.23810000000003,5,,0010110010111011011,001011001011101101100000000100110101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1242,1,0.0001220703125,1005.5363999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101000001000,100101110011010010100000101000001000,535.3050999999998,470.2312999999999,9,,1001011100110100101,100101110011010010101010111101010011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,451,1,0.0001220703125,791.8523999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010111110000000,000011100001100110101010111110000000,535.3626000000002,256.4897999999996,6,,0000111000011001101,000011100001100110111000110100001100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2808,1,0.0001220703125,1304.8608999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101110100000,010011100001100110100010101110100000,535.3915000000002,769.4693999999995,14,,0100111000011001101,010011100001100110111111010001001101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2334,1,0.0001220703125,1219.5009,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000111100000000,000110111001101100110000111100000000,535.5281,683.9727999999998,10,,0001101110011011001,000110111001101100111110100101001111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,3499,1,0.0001220703125,1433.4202999999998,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101010,110111010111110101000000000000101010,535.7059999999998,897.7142999999995,11,,1101110101111101010,110111010111110101001001101111110111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,353,1,0.0001220703125,749.5469999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101111,110001110011100011100000001000101111,535.8055,213.74149999999975,5,,1100011100111000111,110001110011100011100001010010001111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,453,1,0.0001220703125,792.3212999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000100011100000,101001001101110000110000100011100000,535.8315,256.4897999999996,4,,1010010011011100001,101001001101110000100000000111100100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1054,1,0.0001220703125,963.5634999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000010000000,010000010111001000010100000010000000,536.0804999999998,427.48299999999983,6,,0100000101110010000,010000010111001000010110001100001001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2102,1,0.0001220703125,1177.5524999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100010100000,001111001001101010100000100010100000,536.3279999999997,641.2244999999998,9,,0011110010011010101,001111001001101010111111101110110001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2103,1,0.0001220703125,1177.5535999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111100000001,000100111001011001100000111100000001,536.3290999999999,641.2244999999998,7,,0001001110010110011,000100111001011001101000001110110011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,899,1,0.0001220703125,921.0981999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000100011100000,101001001101100100110000100011100000,536.3634999999999,384.73469999999963,11,,1010010011011001001,101001001101100100111001010001011111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2579,1,0.0001220703125,1263.0900999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111000000001,001110111001111001000000111000000001,536.3689999999999,726.7210999999998,11,,0011101110011110010,001110111001111001001111010001011010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,582,1,0.0001220703125,835.7750999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001001010100111,110111001101000001100001001010100111,536.537,299.2380999999996,9,,1101110011010000011,110111001101000001110100010110110010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2344,1,0.0001220703125,1220.5602999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000001,110010111011011001000000001000000001,536.5874999999999,683.9727999999998,10,,1100101110110110010,110010111011011001000011101110111100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,460,1,0.0001220703125,793.2142999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101110000110,010010110001000111000010101110000110,536.7245,256.48979999999983,4,,0100101100010001110,010010110001000111010100101110100110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,3511,1,0.0001220703125,1434.4542999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100001010000000,110100010101010010100100001010000000,536.7399999999999,897.7142999999995,11,,1101000101010100101,110100010101010010100111110011111101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,583,1,0.0001220703125,835.9970999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100010100000,001111011001100110000000100010100000,536.7589999999998,299.23810000000003,5,,0011110110011001100,001111011001100110000010100011110011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,4451,1,0.0001220703125,1605.7785999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,100100011011100110000100000000000000,537.0710999999998,1068.7075,11,,1001000110111001100,100100011011100110001111101111110010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2354,1,0.0001220703125,1221.3578999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111100000100,100111100101101101000000111100000100,537.3851,683.9727999999996,10,,1001111001011011010,100111100101101101000101100100111011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2355,1,0.0001220703125,1221.3992999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100001011000011,010000011001010011000100001011000011,537.4265,683.9727999999996,10,,0100000110010100110,010000011001010011010000101100011110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1874,1,0.0001220703125,1136.2257999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100000010000011,100010011011110011101100000010000011,537.7495999999999,598.4761999999998,8,,1000100110111100111,100010011011110011101110111011101111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2115,1,0.0001220703125,1179.0454999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000111000000000,001110100101101000110000111000000000,537.8209999999999,641.2244999999998,11,,0011101001011010001,001110100101101000100101011111011101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,3760,1,0.0001220703125,1478.3801999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11000101000000000,000010101011100100011000101000000000,537.9175999999998,940.4625999999998,10,,0000101010111001000,000010101011100100010011001011110011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1481,1,0.0001220703125,1050.9730999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001011100001,110011001101111001000000001011100001,537.9934999999996,512.9796000000001,10,,1100110011011110010,110011001101111001001110100100000011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,268,1,0.0001220703125,709.1456999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000001,010000010111111001000100000010000001,538.1524999999998,170.99319999999977,4,,0100000101111110010,010000010111111001010000000000001001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1071,1,0.0001220703125,965.6580999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001101010000000,000101001101100000110001101010000000,538.1750999999998,427.48299999999983,10,,0001010011011000001,000101001101100000111011111101011011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1072,1,0.0001220703125,965.6580999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001101010000000,000101001101100000110001101010000000,538.1750999999998,427.48299999999983,8,,0001010011011000001,000101001101100000100111100010001111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,3536,1,0.0001220703125,1435.9603999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000001,000110010111111001000100000000000001,538.2460999999997,897.7142999999998,11,,0001100101111110010,000110010111111001001010111000111010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,747,1,0.0001220703125,880.2377999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000100000,011010110011010010000000000000100000,538.2513999999999,341.9863999999998,6,,0110101100110100100,011010110011010010000100000110100111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,269,1,0.0001220703125,709.2451999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000111000000000,001110100101100100110000111000000000,538.252,170.9931999999999,6,,0011101001011001001,001110100101100100110001110100100110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,592,1,0.0001220703125,837.5485999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010101110,110011011011100111000000000010101110,538.3104999999999,299.2380999999997,7,,1100110110111001110,110011011011100111001000010100011111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1880,1,0.0001220703125,1136.7886999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101000,010011100011001010100000001000101000,538.3124999999999,598.4761999999997,10,,0100111000110010101,010011100011001010111110010011111001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1881,1,0.0001220703125,1136.7996999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000101000,001001110011101010100000100000101000,538.3234999999997,598.4761999999998,8,,0010011100111010101,001001110011101010111001101110100010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1271,1,0.0001220703125,1008.9267999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000100,001000010111101101000100000010000100,538.6954999999999,470.2312999999997,7,,0010000101111011010,001000010111101101000011010000000001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1272,1,0.0001220703125,1008.9747999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101000,010011100011100110100000001000101000,538.7434999999999,470.2312999999998,9,,0100111000111001101,010011100011100110101000010011110110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2124,1,0.0001220703125,1179.9789999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000101000,001001110011100110100000100000101000,538.7544999999998,641.2245,9,,0010011100111001101,001001110011100110110111110000000101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2125,1,0.0001220703125,1180.0078999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000100000,011010110011100110000000000000100000,538.7834,641.2244999999996,11,,0110101100111001100,011010110011100110000111110001010111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,749,1,0.0001220703125,880.7918999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000111,010000110011100011000000001000000111,538.8054999999999,341.9863999999998,6,,0100001100111000110,010000110011100011000001110010100111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2606,1,0.0001220703125,1265.6416999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000111110000011,000010111100010001001000111110000011,538.9205999999999,726.7210999999998,11,,0000101111000100010,000010111100010001010110001011010110,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,470,1,0.0001220703125,795.4717999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000101,001110111011001001100000100000000101,538.9819999999996,256.4898000000002,6,,0011101110110010011,001110111011001001110000000100000010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,594,1,0.0001220703125,838.2296999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000111110000101,000001100101101001001000111110000101,538.9915999999998,299.2380999999998,7,,0000011001011010010,000001100101101001001010100100000010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1493,1,0.0001220703125,1052.0000999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110100101,010011100101001001000000101110100101,539.0204999999996,512.9796000000001,12,,0100111001010010010,010011100101001001010110010100111010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2374,1,0.0001220703125,1223.0118999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111100000000,000111110100000110000000111100000000,539.0391,683.9727999999996,8,,0001111101000001100,000111110100000110000011010000110001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,598,1,0.0001220703125,838.2930999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000100010100000,001111011101101000110000100010100000,539.0549999999998,299.2380999999998,7,,0011110111011010001,001111011101101000111100101000011000,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1078,1,0.0001220703125,966.5379999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000100010100000,001111011101101000110000100010100000,539.0549999999998,427.48299999999983,10,,0011110111011010001,001111011101101000110111010011011010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,755,1,0.0001220703125,881.4008999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001001011100111,010001001101000001100001001011100111,539.4144999999999,341.9863999999998,6,,0100010011010000011,010001001101000001100001111010101100,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,757,1,0.0001220703125,881.4008999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001001011100111,010011001101100001000001001011100111,539.4144999999999,341.9863999999998,8,,0100110011011000010,010011001101100001010011010001010011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2136,1,0.0001220703125,1180.6499999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001100011100111,001011001101000001000001100011100111,539.4254999999998,641.2244999999998,9,,0010110011010000010,001011001101000001000110101100110011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,369,1,0.0001220703125,753.1929999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110100110,010011100101000101000000101110100110,539.4514999999997,213.74149999999997,11,,0100111001010001010,010011100101000101010010010101011111,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,759,1,0.0001220703125,881.4923999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000101101,101111110111001001100000100000101101,539.506,341.98639999999966,10,,1011111101110010011,101111110111001001111000010000010010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2854,1,0.0001220703125,1309.0138999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101011,010011110011110011000000001000101011,539.5444999999997,769.4694,12,,0100111100111100110,010011110011110011011111110100110001,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1700,1,0.0001220703125,1095.3444999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101000000101,000010100011101011001000101000000101,539.6165999999998,555.7278999999999,9,,0000101000111010110,000010100011101011010011001000001010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1702,1,0.0001220703125,1095.4763999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001011100000,010011011100001010100000001011100000,539.7484999999999,555.7278999999996,9,,0100110111000010101,010011011100001010100101110001010010,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,2383,1,0.0001220703125,1223.8128999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111100000011,000111110100110011100000111100000011,539.8400999999999,683.9728,10,,0001111101001100111,000111110100110011111100111001111101,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,928,1,0.0001220703125,924.6276999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111000000001,001110100101111001100000111000000001,539.8929999999998,384.73469999999975,7,,0011101001011110011,001110100101111001100011100100001011,128,8192,25,288,true,single,36,1.0e-10,64
VQE,73001,1705,1,0.0001220703125,1095.7673999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010101111,010011011011000011000000000010101111,540.0395,555.7278999999995,9,,0100110110110000110,010011011011000011000111100100001001,128,8192,25,288,true,single,36,1.0e-10,64
