p,optimizer_reads,final_reads,maximum_iterations,initial_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],149,1,0.001953125,455.2939,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000111010000000,101010111101110000110000111010000000,327.04900000000004,128.24489999999986,3,,1010101111011100001,101010111101110000110100011010010000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],150,1,0.001953125,455.3518999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111010100000,101011110101000010100000111010100000,156.11380000000008,299.2380999999999,11,,1010111101010000101,101011110101000010111000100100010111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],151,1,0.001953125,459.5459999999997,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101011000000,000011011101000010101000101011000000,203.0561999999997,256.48979999999995,6,,0000110111010000101,000011011101000010100001101110010100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],152,1,0.001953125,461.5338999999999,3.410605131648481e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000000,110010111101100010100000101110000000,290.54069999999984,170.99319999999972,4,,1100101111011000101,110010111101100010110000111100000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],153,1,0.001953125,476.3942999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11011101011000000,100001010001000000111011101011000000,262.65279999999973,213.74149999999997,5,,1000010100010000001,100001010001000000100110101010000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],154,1,0.001953125,476.7057999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001000000001000,000111010010000000110001000000001000,134.71939999999978,341.9864,6,,0001110100100000001,000111010010000000110000100111001001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],155,1,0.001953125,479.3942999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11011101011000000,000011010001000000111011101011000000,222.90449999999976,256.48979999999995,4,,0000110100010000001,000011010001000000111110101000000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],156,1,0.001953125,479.7751999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10101000010000000,110010000011100000010101000010000000,223.28539999999975,256.48979999999995,6,,1100100000111000000,110010000011100000011101101001001000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],158,1,0.001953125,480.72729999999973,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01011101011000111,000011010001100001101011101011000111,224.2374999999999,256.4897999999999,8,,0000110100011000011,000011010001100001100010000111010001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],157,1,0.001953125,480.7272999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01011101011000111,000011010001100001001011101011000111,309.7340999999999,170.9931999999999,4,,0000110100011000010,000011010001100001001010101001100011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],159,1,0.001953125,481.6741999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010111010000100,001010110000101101100010111010000100,310.68099999999964,170.99320000000017,6,,0010101100001011011,001010110000101101100100110110100000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],160,1,0.001953125,481.9982999999998,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010101011000110,000001000001100101001010101011000110,225.50849999999986,256.4898,6,,0000010000011001010,000001000001100101000010111111010101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],161,1,0.001953125,482.6161999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001001011100000,110011001001000000110001001011100000,183.3780999999998,299.2380999999999,7,,1100110010010000001,110011001001000000100100011011101110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],162,1,0.001953125,482.6862999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01011111110000111,100010110001100001101011111110000111,354.44139999999976,128.24490000000003,5,,1000101100011000011,100010110001100001111011110101000101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],163,1,0.001953125,482.7151999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011101110000111,110010110001100001100011101110000111,226.22539999999975,256.48979999999995,8,,1100101100011000011,110010110001100001100001010111100100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],164,1,0.001953125,482.73869999999965,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001001010100000,110111011001000000110001001010100000,226.2488999999997,256.48979999999995,6,,1101110110010000001,110111011001000000100100101011100010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],165,1,0.001953125,482.74519999999984,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101110100111,110011111000000001100001101110100111,226.25539999999978,256.48979999999983,8,,1100111110000000011,110011111000000001101011111100010001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],166,1,0.001953125,482.7462999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11001000010001000,000001000011100000011001000010001000,226.25649999999973,256.48979999999995,8,,0000010000111000000,000001000011100000011111011001001110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],167,1,0.001953125,483.3842999999997,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010101011000000,100011000001000010001010101011000000,269.64279999999974,213.74150000000003,7,,1000110000010000100,100011000001000010011000011111010100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],168,1,0.001953125,483.42419999999976,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010100011100000,101011010001000010000010100011100000,184.18609999999984,299.2380999999999,9,,1010110100010000100,101011010001000010001100000111011100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],169,1,0.001953125,483.57669999999985,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101100000011,110110110001110001100010101100000011,269.8351999999999,213.74149999999997,5,,1101101100011100011,110110110001110001100000111000000101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],170,1,0.001953125,483.9202999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101011000111,100011011001100001101001101011000111,184.6821999999998,299.2381000000001,9,,1000110110011000011,100011011001100001110101011010010100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],171,1,0.001953125,483.9601999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00101100011000111,101010011001100001100101100011000111,227.47039999999976,256.4898000000001,6,,1010100110011000011,101010011001100001110100110110000011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],172,1,0.001953125,484.04279999999983,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101010000111,100111011001100001000001101010000111,184.80469999999985,299.2381,7,,1001110110011000010,100111011001100001010000001100000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],173,1,0.001953125,484.1081999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00101000010000111,010000000011100001100101000010000111,270.3666999999998,213.74149999999992,7,,0100000000111000011,010000000011100001110100000101001110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],174,1,0.001953125,484.76419999999973,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001001000000000,110010111010000000010001001000000000,313.7709999999998,170.9931999999999,4,,1100101110100000000,110010111010000000010101000000011000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],175,1,0.001953125,485.12119999999993,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10010101110000000,010010110001110000110010101110000000,314.128,170.9932,4,,0100101100011100001,010010110001110000110000111111010000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],176,1,0.001953125,485.58729999999963,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11001101011000000,000011011001000000011001101011000000,143.6008999999998,341.98639999999983,10,,0000110110010000000,000011011001000000011100011010011111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],177,1,0.001953125,486.0382999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101000000111,100010110011100001001001101000000111,315.0450999999998,170.9932,4,,1000101100111000010,100010110011100001011011000000000111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],178,1,0.001953125,486.0781999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001100000101111,101011110011100001000001100000101111,315.0849999999998,170.9932,6,,1010111100111000010,101011110011100001010000010001001111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],179,1,0.001953125,486.92029999999977,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101011000111,000011001001000001101001101011000111,230.43049999999988,256.4897999999999,6,,0000110010010000011,000011001001000001111001101001010000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],180,1,0.001953125,487.4442999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01101101011000111,100000010101000001101101101011000111,273.7027999999999,213.74149999999992,5,,1000000101010000011,100000010101000001110001111011000101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],181,1,0.001953125,487.4442999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101011000111,100011010101000001101001101011000111,188.20619999999985,299.2380999999999,5,,1000110101010000011,100011010101000001101010101000001111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],182,1,0.001953125,487.56679999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101010000111,100111010101100001100001101010000111,102.8320999999998,384.73470000000015,11,,1001110101011000011,100111010101100001110010110100011010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],183,1,0.001953125,487.59569999999974,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001001010100111,110111010101100001100001001010100111,231.10589999999974,256.4898000000001,10,,1101110101011000011,110111010101100001100010100101000010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],184,1,0.001953125,488.28429999999986,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101011000101,100011000101101001101000101011000101,189.04619999999983,299.2380999999999,9,,1000110001011010011,100011000101101001111111011111101101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],185,1,0.001953125,488.9191999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001111010000111,101000111001100001100001111010000111,232.42939999999982,256.48979999999995,6,,1010001110011000011,101000111001100001101000011110000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],186,1,0.001953125,489.0382999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101000000111,000010100011000001101001101000000111,275.29679999999985,213.74149999999986,5,,0000101000110000011,000010100011000001100101100000001101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],187,1,0.001953125,489.0382999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101000000111,000010110011100001101001101000000111,189.8001999999998,299.2381,5,,0000101100111000011,000010110011100001100001111000010100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],188,1,0.001953125,489.0671999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001001000000111,010010110011000001100001001000000111,147.08079999999973,341.98640000000006,10,,0100101100110000011,010010110011000001110100010100101001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],189,1,0.001953125,489.4921999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001000010101000,110001010111000000110001000010101000,361.24729999999965,128.24490000000003,5,,1100010101110000001,110001010111000000110001000110010001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],190,1,0.001953125,491.3432999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010111110000000,000000100001000010101010111110000000,234.85349999999977,256.4898,6,,0000001000010000101,000000100001000010101100010111000001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],191,1,0.001953125,491.34329999999983,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010111110000000,000000110001000010001010111110000000,320.3500999999998,170.9932,4,,0000001100010000100,000000110001000010000011010110000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],192,1,0.001953125,491.3721999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101110000000,010010110001100010100010101110000000,277.6306999999998,213.7415000000001,5,,0100101100011000101,010010110001100010110110101000000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],193,1,0.001953125,491.87929999999983,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001111110000111,000011111001100001101001111110000111,278.1377999999998,213.74150000000014,7,,0000111110011000011,000011111001100001111001011101000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],194,1,0.001953125,492.00179999999983,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001111100000111,000110101001100001100001111100000111,321.0085999999998,170.99320000000006,4,,0001101010011000011,000110101001100001100001100110000101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],195,1,0.001953125,492.3537999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101000000111,100110111011000001100001101000000111,321.3605999999997,170.99320000000012,4,,1001101110110000011,100110111011000001100000001000000010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],196,1,0.001953125,492.43219999999985,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101110100111,110011110101000001000001101110100111,321.43899999999985,170.9931999999999,6,,1100111101010000010,110011110101000001000001110110011011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],197,1,0.001953125,492.6061999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100001011000000,010000011001000010100100001011000000,193.3680999999998,299.2380999999999,7,,0100000110010000101,010000011001000010101010101001010010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],198,1,0.001953125,493.79629999999975,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001000010001111,000011010111100001101001000010001111,280.0547999999996,213.74150000000003,5,,0000110101111000011,000011010111100001100001000000001000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],199,1,0.001953125,493.85019999999986,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000001,101010111011111001100000100000000001,280.1086999999999,213.74149999999997,7,,1010101110111110011,101010111011111001101100010010010101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],200,1,0.001953125,494.8177999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101000000000,000110110011100010100000101000000000,238.32799999999986,256.48979999999995,4,,0001101100111000101,000110110011100010100000111000100110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],201,1,0.001953125,495.8707999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101010000100,100111011101101101100000101010000100,282.1292999999997,213.74149999999997,5,,1001110111011011011,100111011101101101100000100010100011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],202,1,0.001953125,497.27019999999993,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000010,010010111011110101100000001000000010,326.2769999999996,170.99320000000023,6,,0100101110111101011,010010111011110101100100100100100110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],203,1,0.001953125,497.3031999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001111010100000,101011111101000000010001111010100000,369.0582999999999,128.24489999999997,7,,1010111111010000000,101011111101000000010001101001011010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],204,1,0.001953125,516.0194999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10111100011000000,001000010000100000110111100011000000,345.0262999999998,170.99319999999994,4,,0010000100001000001,001000010000100000110100100001000010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],205,1,0.001953125,517.6645999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01101000010000111,100010010010000001101101000010000111,303.92309999999975,213.74149999999997,5,,1000100100100000011,100010010010000001100101011010000010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],206,1,0.001953125,519.1425999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11011101011000000,100001010001000000111011101011000000,262.65279999999973,256.48979999999995,6,,1000010100010000001,100001010001000000101110000011001000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],207,1,0.001953125,519.2650999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011101010000000,100111010001000000010011101010000000,177.27869999999984,341.9863999999999,8,,1001110100010000000,100111010001000000001111001011101100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],208,1,0.001953125,520.4755999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01011101011000111,100011010001100001001011101011000111,349.4824,170.9931999999999,6,,1000110100011000010,100011010001100001001001000111001011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],209,1,0.001953125,520.5443999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011000011110111,111011010001000001100011000011110111,306.8028999999996,213.74150000000014,5,,1110110100010000011,111011010001000001100000010011011111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],210,1,0.001953125,520.5980999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011101010000111,100111010001100001000011101010000111,264.10829999999993,256.4897999999999,10,,1001110100011000010,100111010001100001010000011101001011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],211,1,0.001953125,521.7465999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010101011000110,100001010001100101001010101011000110,265.2567999999998,256.4898,8,,1000010100011001010,100001010001100101000101011001000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],212,1,0.001953125,522.1714999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011001011100000,010011000001000000010011001011100000,222.93339999999978,299.2380999999999,7,,0100110000010000000,010011000001000000000100101011000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],213,1,0.001953125,522.4945999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11001000010001000,100011000011100000011001000010001000,266.00479999999976,256.4898,6,,1000110000111000000,100011000011100000010000010110000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],214,1,0.001953125,523.4755999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01011101011000111,000011010001000001101011101011000111,224.2374999999999,299.23809999999986,7,,0000110100010000011,000011010001000001111000100001100101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],215,1,0.001953125,525.4043999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001000011110000,111011011001000000010001000011110000,226.16629999999975,299.2380999999999,5,,1110110110010000000,111011011001000000010011101011000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],216,1,0.001953125,525.6170999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001000000001000,000111000011100000110001000000001000,226.3789999999998,299.2380999999999,7,,0001110000111000001,000111000011100000100100101010001010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],217,1,0.001953125,527.1015999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11011111110000000,000000110001000000111011111110000000,313.3600999999998,213.74150000000003,7,,0000001100010000001,000000110001000000100001011101000001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],218,1,0.001953125,527.1304999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011101110100000,010011110001000000010011101110100000,356.1372999999998,170.99319999999994,8,,0100111100010000000,010011110001000000010000011101100110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],219,1,0.001953125,528.4744999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011111010100111,001011110001000001100011111010100111,357.4812999999997,170.9932,4,,0010111100010000011,001011110001000001100010110000000111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],220,1,0.001953125,528.7865999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101000000111,100010110011100001101001101000000111,229.54849999999976,299.2380999999999,7,,1000101100111000011,100010110011100001100011110100011111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],221,1,0.001953125,528.7865999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101000000111,100010110011100001001001101000000111,315.0450999999998,213.7415000000001,5,,1000101100111000010,100010110011100001011010101000000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],222,1,0.001953125,529.1325999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01110101011000000,000010000001100010101110101011000000,315.39109999999977,213.74149999999992,7,,0000100000011000101,000010000001100010110010110111000010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],223,1,0.001953125,529.1735999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010111110000011,000010110001110001101010111110000011,229.93549999999976,299.23809999999986,9,,0000101100011100011,000010110001110001110000100101000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],224,1,0.001953125,529.6359999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,110110000011100010100100000000000000,358.64279999999974,170.9932,4,,1101100000111000101,110110000011100010110000000000100010,true,single,36,1.0e-10,64
