algorithm,trial,seed,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,number_of_reads,maximum_iterations,number_of_layers,initial_parameters,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
QAOA,1,15001,102,1,0.0078125,1473.2795999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101101101001101001,010110110100110100101111001010100001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,103,1,0.0078125,1476.5925999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101001001001000111,110100100100100011111011101011000100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,104,1,0.0078125,1547.0491999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101011000001000000,010101100000100000011111111011110110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,105,1,0.0078125,1555.6016999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100011000101000110,110001100010100011001011011011000100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,106,1,0.0078125,1560.7960999999996,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111111001000000100,111111100100000010001001110000011111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,107,1,0.0078125,1595.6460999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000001000001101100,100000100000110110000111011110010011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,108,1,0.0078125,1598.9094999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011111100001011100,001111110000101110011110111100111000,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,109,1,0.0078125,1633.8566999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111101000000001001,011110100000000100111000111101000111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,110,1,0.0078125,1645.2187999999996,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101011101101001010,110101110110100101011100111001111010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,111,1,0.0078125,1718.0533999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011011000001000001,001101100000100000111100001111010011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,112,1,0.0078125,1732.2332999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111011001011001000,111101100101100100000010110000000110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,113,1,0.0078125,1778.4582999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000111010111011001,000011101011101100110111110111101010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,114,1,0.0078125,1851.3141999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111100000101001110,111110000010100111010000010011110001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,115,1,0.0078125,1857.8131999999996,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111001100011000111,111100110001100011111100011110011001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,116,1,0.0078125,1857.8796999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110011100101000111,011001110010100011101110111101100101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,117,1,0.0078125,1906.1344999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111111101101000100,111111110110100010010101000101001101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,118,1,0.0078125,1936.4467999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111011000100001000,011101100010000100000110010000111100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,119,1,0.0078125,1940.6127999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111011001000100010,111101100100010001001011110001011110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,120,1,0.0078125,1978.2260999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111100100101001100,111110010010100110000000111011111110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,121,1,0.0078125,2027.380399999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111011001000101011,111101100100010101110111000001100110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,122,1,0.0078125,2032.3113999999991,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111001001010011000,111100100101001100010111000010111100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,123,1,0.0078125,2041.6520999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000011111101001100,100001111110100110000010110010000011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,124,1,0.0078125,2113.5149999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111001100111111010,111100110011111101011111000100011001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,125,1,0.0078125,2238.366899999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111000100010011101,111100010001001110111111000111000001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,126,1,0.0078125,2239.322899999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111011100000001100,011101110000000110000101000111011110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,127,1,0.0078125,2291.850199999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111011101000000110,011101110100000011011010011010001110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,128,1,0.0078125,2758.5084999999985,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111011010010011001,011101101001001100110101001100000111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
