algorithm,seed,optimizer_reads,final_reads,maximum_iterations,initial_parameter_count,result,reads,probability,surrogate_qubo_energy,exact_repaired_qubo_energy,match,matched_ip_obj,flow_bits,repaired_aux_bits,repaired_full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
VQE_reduced_surrogate,73001,128,512,25,152,271,1,0.001953125,943.2526187499957,919.2066999999995,not_in_gurobi_pool,,1011000101100001100,00100000000000000,101100010110000110000100000000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,256,1,0.001953125,912.790893750004,920.8062,not_in_gurobi_pool,,0100110101010111010,00000001011100000,010011010101011101000000001011100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,250,1,0.001953125,902.1402187500007,920.8425999999997,not_in_gurobi_pool,,1111101001000001101,00000101000100000,111110100100000110100000101000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,260,1,0.001953125,923.7615687500047,921.0897999999997,not_in_gurobi_pool,,0001001110000011101,00000111100000000,000100111000001110100000111100000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,261,1,0.001953125,924.8210687499991,922.1492999999998,not_in_gurobi_pool,,0000010111101010010,01000000010001101,000001011110101001001000000010001101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,268,1,0.001953125,935.7335437499855,922.3747000000001,not_in_gurobi_pool,,0011101110011111010,00000111000000000,001110111001111101000000111000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,273,1,0.001953125,948.4660187499967,924.4201,not_in_gurobi_pool,,0110111000111010110,00000000000111101,011011100011101011000000000000111101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,269,1,0.001953125,938.2030437500018,924.8441999999998,not_in_gurobi_pool,,1010101001101100110,00000100000000011,101010100110110011000000100000000011,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,264,1,0.001953125,930.9324687500016,928.2607,not_in_gurobi_pool,,1011111111110000000,10001100000101000,101111111111000000010001100000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,265,1,0.001953125,930.9478687499993,928.2760999999995,not_in_gurobi_pool,,0110110001111001100,00000000010111000,011011000111100110000000000010111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,266,1,0.001953125,933.1829687499915,930.5111999999999,not_in_gurobi_pool,,0100111110110011101,00000001000101000,010011111011001110100000001000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,255,1,0.001953125,912.0207187500055,930.7231000000002,not_in_gurobi_pool,,0110101001011011101,00000101010100000,011010100101101110100000101010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,262,1,0.001953125,925.9007937500073,933.9160999999999,not_in_gurobi_pool,,1110101111010011101,00000101010100000,111010111101001110100000101010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,278,1,0.001953125,961.5087187499978,937.4627999999998,not_in_gurobi_pool,,0001111011011001110,00000111100000110,000111101101100111000000111100000110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,281,1,0.001953125,964.6622437499957,951.3034,not_in_gurobi_pool,,0110100010000110001,10100000011100000,011010001000011000110100000011100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,267,1,0.001953125,934.3767187500052,953.0790999999997,not_in_gurobi_pool,,1001011100101111011,00000101000001000,100101110010111101100000101000001000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,272,1,0.001953125,946.3871937499962,954.4024999999997,not_in_gurobi_pool,,1010010101000111010,00000100011100000,101001010100011101000000100011100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,274,1,0.001953125,950.1241937499974,958.1394999999998,not_in_gurobi_pool,,0100110001101110001,10000000010101000,010011000110111000110000000010101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,279,1,0.001953125,962.3132687500049,959.6414999999997,not_in_gurobi_pool,,1010100010101001110,00100000010000110,101010001010100111000100000010000110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,276,1,0.001953125,952.1031937499906,960.1184999999998,not_in_gurobi_pool,,0100010010000011110,00000001011100100,010001001000001111000000001011100100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,277,1,0.001953125,952.2176937500012,960.2329999999997,not_in_gurobi_pool,,1101110001000110110,00000001010100001,110111000100011011000000001010100001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,270,1,0.001953125,941.6770187500069,960.3793999999998,not_in_gurobi_pool,,1110000000111101110,00100000010100010,111000000011110111000100000010100010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,280,1,0.001953125,963.3873687500038,960.7155999999995,not_in_gurobi_pool,,1000001010001011101,01000111110000000,100000101000101110101000111110000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,286,1,0.001953125,976.0857437499919,962.7268999999999,not_in_gurobi_pool,,1111100011010000000,10101000010100000,111110001101000000010101000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,282,1,0.001953125,966.0821687500088,963.4103999999996,not_in_gurobi_pool,,1110111111001101001,10000101010110000,111011111100110100110000101010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,290,1,0.001953125,989.7728187500013,965.7268999999998,not_in_gurobi_pool,,0111110111010000000,10001000010110000,011111011101000000010001000010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,283,1,0.001953125,970.3797687500003,967.7079999999996,not_in_gurobi_pool,,0011110111010101001,10000100010100000,001111011101010100110000100010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,288,1,0.001953125,983.1158437500119,969.7569999999998,not_in_gurobi_pool,,1101111111010011001,10000101100100000,110111111101001100110000101100100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,284,1,0.001953125,972.9611687500069,970.2893999999997,not_in_gurobi_pool,,0110110111111000011,00001000010111111,011011011111100001100001000010111111,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,285,1,0.001953125,973.6791687500186,971.0073999999998,not_in_gurobi_pool,,1110111011010011011,00000101010110100,111011101101001101100000101010110100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,292,1,0.001953125,1008.2257437500048,994.8668999999995,not_in_gurobi_pool,,1000100010101011001,11100000010000000,100010001010101100111100000010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,287,1,0.001953125,981.3333187499868,1000.0357000000001,not_in_gurobi_pool,,0110011010000001010,00000101010110110,011001101000000101000000101010110110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,289,1,0.001953125,983.5808187500061,1002.2831999999996,not_in_gurobi_pool,,1111101010000100100,00000101000100000,111110101000010010000000101000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,312,1,0.001953125,1052.8907687499936,1007.4706999999996,not_in_gurobi_pool,,1110011001111000001,10001000000111000,111001100111100000110001000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,293,1,0.001953125,1010.3905687499996,1007.7187999999996,not_in_gurobi_pool,,1100110111000110100,00000001011100000,110011011100011010000000001011100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,299,1,0.001953125,1021.2991437500025,1007.9402999999998,not_in_gurobi_pool,,1101001001000110111,00000101100000001,110100100100011011100000101100000001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,291,1,0.001953125,1002.042993750005,1010.0582999999995,not_in_gurobi_pool,,1101010111111001000,10000000000101000,110101011111100100010000000000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,294,1,0.001953125,1012.7850687500004,1010.1132999999998,not_in_gurobi_pool,,0011110011000010100,00000100010100000,001111001100001010000000100010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,296,1,0.001953125,1017.0740687499942,1014.4022999999995,not_in_gurobi_pool,,0011100111111001010,00100000000000110,001110011111100101000100000000000110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,297,1,0.001953125,1018.009068750016,1015.3372999999997,not_in_gurobi_pool,,1101010011011110111,00000001010100001,110101001101111011100000001010100001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,298,1,0.001953125,1018.4400687500013,1015.7682999999997,not_in_gurobi_pool,,1101010111011101110,00000001010100010,110101011101110111000000001010100010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,295,1,0.001953125,1014.8939937500088,1022.9092999999996,not_in_gurobi_pool,,1101111111111010111,00000001000101101,110111111111101011100000001000101101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,305,1,0.001953125,1042.509343749993,1029.1504999999997,not_in_gurobi_pool,,0111100100001000000,10111000010100000,011110010000100000010111000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,304,1,0.001953125,1039.1583687500015,1036.4865999999995,not_in_gurobi_pool,,1101100010000111011,00100001010000000,110110001000011101100100001010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,300,1,0.001953125,1028.5077937499946,1036.5230999999999,not_in_gurobi_pool,,0100000000100111010,00100000010000000,010000000010011101000100000010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,302,1,0.001953125,1031.7117937500004,1039.7270999999998,not_in_gurobi_pool,,1010110110100111011,00000000010101000,101011011010011101100000000010101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,306,1,0.001953125,1043.6103687499904,1040.9385999999995,not_in_gurobi_pool,,0101000101000011001,10100001010000000,010100010100001100110100001010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,308,1,0.001953125,1046.5143687500088,1043.8425999999995,not_in_gurobi_pool,,0101110100010110100,00010001010100000,010111010001011010000010001010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,314,1,0.001953125,1059.6214437500041,1046.2625999999998,not_in_gurobi_pool,,1101101010000101100,00000101100000000,110110101000010110000000101100000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,309,1,0.001953125,1049.046368749997,1046.3745999999996,not_in_gurobi_pool,,1011111110001011100,00000111000100000,101111111000101110000000111000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,310,1,0.001953125,1049.252368750004,1046.5805999999998,not_in_gurobi_pool,,0011000101010110000,10100100010000000,001100010101011000010100100010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,301,1,0.001953125,1029.4597187500215,1048.1620999999996,not_in_gurobi_pool,,1100010111101110011,00000000010101001,110001011110111001100000000010101001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,311,1,0.001953125,1051.7544687500008,1049.0826999999995,not_in_gurobi_pool,,0001010111100100001,10000000000001000,000101011110010000110000000000001000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,319,1,0.001953125,1085.2399937500195,1050.5069999999996,not_in_gurobi_pool,,1110110111001110101,00000000011110000,111011011100111010100000000011110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,307,1,0.001953125,1046.3977937499878,1054.4130999999995,not_in_gurobi_pool,,0100010011110000000,10001000010101000,010001001111000000010001000010101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,316,1,0.001953125,1078.7675187500015,1054.7215999999994,not_in_gurobi_pool,,1101101011010110001,10000101100000000,110110101101011000110000101100000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,303,1,0.001953125,1038.3798187500022,1057.0821999999994,not_in_gurobi_pool,,1000101011111100001,11000101000000000,100010101111110000111000101000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,313,1,0.001953125,1055.4802937499996,1063.4956,not_in_gurobi_pool,,1011001111111000100,00000100000000000,101100111111100010000000100000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,320,1,0.001953125,1088.6785687500048,1086.0067999999999,not_in_gurobi_pool,,1111111110101001010,00000000000111110,111111111010100101000000000000111110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,318,1,0.001953125,1080.9065937500152,1088.9218999999996,not_in_gurobi_pool,,1101010101010111011,00000001010100000,110101010101011101100000001010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,328,1,0.001953125,1113.281218749991,1089.2352999999996,not_in_gurobi_pool,,0110010001010110000,10000000011110000,011001000101011000010000000011110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,315,1,0.001953125,1071.3790187499985,1090.0813999999996,not_in_gurobi_pool,,1010000011101100011,00100000010000011,101000001110110001100100000010000011,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,323,1,0.001953125,1107.3306437499969,1093.9717999999996,not_in_gurobi_pool,,0111100111011000000,10101000010100000,011110011101100000010101000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,325,1,0.001953125,1108.8807437500054,1095.5218999999997,not_in_gurobi_pool,,0011100111010110000,10100100010000000,001110011101011000010100100010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,333,1,0.001953125,1121.2488187499957,1097.2028999999995,not_in_gurobi_pool,,1011000101110011101,00100000000000000,101100010111001110100100000000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,317,1,0.001953125,1080.0870187499988,1098.7894000000001,not_in_gurobi_pool,,0100110101011111110,00000001011100000,010011010101111111000000001011100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,326,1,0.001953125,1112.9587437499954,1099.5998999999997,not_in_gurobi_pool,,1101001001010110110,00000101100000001,110100100101011011000000101100000001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,327,1,0.001953125,1113.0663437499984,1099.7074999999998,not_in_gurobi_pool,,1000011010111101111,01000101000001010,100001101011110111101000101000001010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,329,1,0.001953125,1113.4007437500022,1100.0418999999997,not_in_gurobi_pool,,1011001001010101110,00000111000000010,101100100101010111000000111000000010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,322,1,0.001953125,1104.1761687499954,1101.5043999999996,not_in_gurobi_pool,,0100011110110011101,00000001000101000,010001111011001110100000001000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,324,1,0.001953125,1107.5810687500073,1104.9093,not_in_gurobi_pool,,1110111111010011100,00000101010110000,111011111101001110000000101010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,330,1,0.001953125,1113.7921687499827,1111.1203999999996,not_in_gurobi_pool,,0100101111111101101,00000001000000000,010010111111110110100000001000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,334,1,0.001953125,1121.9654687499942,1119.2936999999997,not_in_gurobi_pool,,1100001100001111001,10010101110000000,110000110000111100110010101110000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,338,1,0.001953125,1145.9165187500012,1121.8706,not_in_gurobi_pool,,1110000000010111011,00110000011100000,111000000001011101100110000011100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,332,1,0.001953125,1119.3197937500133,1127.3350999999998,not_in_gurobi_pool,,0111101000000100100,00010101000100000,011110100000010010000010101000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,335,1,0.001953125,1130.8179687499994,1128.1461999999995,not_in_gurobi_pool,,1101000010010111011,00100001010000000,110100001001011101100100001010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,321,1,0.001953125,1102.1066437499915,1131.4960999999996,not_in_gurobi_pool,,0111001101000010011,00000101000100101,011100110100001001100000101000100101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,336,1,0.001953125,1136.1108687500116,1133.4390999999996,not_in_gurobi_pool,,0111110001010110011,00000000010110001,011111000101011001100000000010110001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,337,1,0.001953125,1136.5418687500098,1133.8700999999996,not_in_gurobi_pool,,0111110001010101011,00000000010110010,011111000101010101100000000010110010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,339,1,0.001953125,1147.948043749992,1134.5891999999997,not_in_gurobi_pool,,1011110101100110110,00000000000101001,101111010110011011000000000000101001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,340,1,0.001953125,1150.6400437499924,1137.2811999999994,not_in_gurobi_pool,,0011110001100001110,00000000000101110,001111000110000111000000000000101110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,341,1,0.001953125,1152.673643749991,1139.3147999999997,not_in_gurobi_pool,,1000011011001000100,01000111110000000,100001101100100010001000111110000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,342,1,0.001953125,1153.1886437500004,1139.8297999999995,not_in_gurobi_pool,,1000111001111111011,01000101000001000,100011100111111101101000101000001000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,331,1,0.001953125,1119.0168437500022,1148.4062999999994,not_in_gurobi_pool,,0001001111110011010,00000101000000100,000100111111001101000000101000000100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,347,1,0.001953125,1162.1670937499966,1170.1824,not_in_gurobi_pool,,1111100010001001110,00100000010100110,111110001000100111000100000010100110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,354,1,0.001953125,1185.393743750012,1172.0348999999997,not_in_gurobi_pool,,0110100010001110100,00100000011100000,011010001000111010000100000011100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,343,1,0.001953125,1155.413018749995,1174.1153999999997,not_in_gurobi_pool,,0111000101011010001,10100000010100000,011100010101101000110100000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,355,1,0.001953125,1187.818343750003,1174.4594999999997,not_in_gurobi_pool,,1011000111001111011,00100100010000000,101100011100111101100100100010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,344,1,0.001953125,1155.794618750002,1174.4969999999996,not_in_gurobi_pool,,1010011010000011101,00000111010100000,101001101000001110100000111010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,348,1,0.001953125,1167.8645937500053,1175.8798999999997,not_in_gurobi_pool,,0110100010100100110,00100000010100011,011010001010010011000100000010100011,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,358,1,0.001953125,1200.5718187499901,1176.5258999999999,not_in_gurobi_pool,,0110000011000101010,00100000011100010,011000001100010101000100000011100010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,361,1,0.001953125,1211.339893750014,1176.6068999999995,not_in_gurobi_pool,,1110011110101010100,00000000000111000,111001111010101010000000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,345,1,0.001953125,1159.2595187499985,1177.9619,not_in_gurobi_pool,,1110101001011111000,10000101010100000,111010100101111100010000101010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,346,1,0.001953125,1160.1485187500018,1178.8508999999997,not_in_gurobi_pool,,1110001001001110110,00000101010100001,111000100100111011000000101010100001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,349,1,0.001953125,1176.1665937499988,1184.1818999999998,not_in_gurobi_pool,,0110011010010001110,00000101010110110,011001101001000111000000101010110110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,350,1,0.001953125,1176.7760937500025,1184.7913999999996,not_in_gurobi_pool,,1111000111011000111,00100000010100111,111100011101100011100100000010100111,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,364,1,0.001953125,1220.925893749992,1186.1928999999998,not_in_gurobi_pool,,1110011001110100100,00000000000111000,111001100111010010000000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,351,1,0.001953125,1178.4005937500015,1186.4158999999997,not_in_gurobi_pool,,0110001111010011001,10000101010100000,011000111101001100110000101010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,357,1,0.001953125,1200.3309437499975,1186.9720999999995,not_in_gurobi_pool,,0000111010110011101,01000101000001000,000011101011001110101000101000001000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,352,1,0.001953125,1179.1767937500076,1187.1920999999993,not_in_gurobi_pool,,1000111011111001010,01000101000001110,100011101111100101001000101000001110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,359,1,0.001953125,1203.8473437500095,1190.4884999999995,not_in_gurobi_pool,,1101011111011011101,00000101100100000,110101111101101110100000101100100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,360,1,0.001953125,1206.2767437500008,1192.9178999999997,not_in_gurobi_pool,,1110101011111001100,00000000000100000,111010101111100110000000000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,353,1,0.001953125,1185.2496937499916,1193.2649999999996,not_in_gurobi_pool,,0100011111010101100,00000101110100000,010001111101010110000000101110100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,368,1,0.001953125,1243.3231937500018,1208.5901999999999,not_in_gurobi_pool,,0110010100000110100,00010000011110000,011001010000011010000010000011110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,369,1,0.001953125,1243.8551937500042,1209.1221999999996,not_in_gurobi_pool,,0110010100001011100,00010000011110000,011001010000101110000010000011110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,366,1,0.001953125,1225.665543749997,1212.3066999999996,not_in_gurobi_pool,,1111110100011101100,00010000010110000,111111010001110110000010000010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,356,1,0.001953125,1195.167318749996,1213.8696999999997,not_in_gurobi_pool,,0111001000011001010,00010101000100110,011100100001100101000010101000100110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,367,1,0.001953125,1231.2736437499875,1217.9147999999993,not_in_gurobi_pool,,1101010001110110000,10000000000101000,110101000111011000010000000000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,365,1,0.001953125,1223.5525687499958,1220.8807999999995,not_in_gurobi_pool,,1101111001000011100,00000101100100000,110111100100001110000000101100100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,362,1,0.001953125,1215.0199937500045,1223.0352999999993,not_in_gurobi_pool,,0010011000110110100,00000100000101000,001001100011011010000000100000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,363,1,0.001953125,1217.5914937499967,1225.6067999999996,not_in_gurobi_pool,,0011101111101001001,10000100000000000,001110111110100100110000100000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,371,1,0.001953125,1245.8620437499987,1232.5031999999997,not_in_gurobi_pool,,0110101111100001101,00000000000100000,011010111110000110100000000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,374,1,0.001953125,1260.1817187499937,1236.1357999999993,not_in_gurobi_pool,,0101001111011101100,00000101100000000,010100111101110110000000101100000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,370,1,0.001953125,1244.8356937500014,1252.8509999999997,not_in_gurobi_pool,,1111010000110011011,00000000000111100,111101000011001101100000000000111100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,376,1,0.001953125,1262.848768750006,1260.177,not_in_gurobi_pool,,1111011100010010111,00010101000110101,111101110001001011100010101000110101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,381,1,0.001953125,1278.0705437499962,1264.7116999999996,not_in_gurobi_pool,,1000110011001011100,01000101011000000,100011001100101110001000101011000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,382,1,0.001953125,1278.1209437499988,1264.7620999999997,not_in_gurobi_pool,,1101100011001101101,00100001010000000,110110001100110110100100001010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,373,1,0.001953125,1257.4342937500073,1265.4496,not_in_gurobi_pool,,1100000101011111101,00100001011000000,110000010101111110100100001011000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,379,1,0.001953125,1268.4767687500093,1265.8049999999998,not_in_gurobi_pool,,0111010111011010001,10000000010110000,011101011101101000110000000010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,385,1,0.001953125,1290.0714187500103,1266.0254999999997,not_in_gurobi_pool,,1110100011010111011,00100000011100000,111010001101011101100100000011100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,375,1,0.001953125,1261.019693750007,1269.0349999999994,not_in_gurobi_pool,,1111101011011011001,10000101000100000,111110101101101100110000101000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,377,1,0.001953125,1264.1621937500006,1272.1774999999996,not_in_gurobi_pool,,0110111001010110100,00000101010110000,011011100101011010000000101010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,372,1,0.001953125,1253.514818750005,1272.2171999999996,not_in_gurobi_pool,,1001011111111101001,10000101000001000,100101111111110100110000101000001000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,378,1,0.001953125,1266.3421937500163,1274.3574999999996,not_in_gurobi_pool,,1110010111111010110,00000000010111101,111001011111101011000000000010111101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,380,1,0.001953125,1274.3504187500034,1293.0527999999997,not_in_gurobi_pool,,0110100000100111010,00100000010100000,011010000010011101000100000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,387,1,0.001953125,1296.041068750006,1293.3692999999994,not_in_gurobi_pool,,0111000000000100100,00110000010100000,011100000000010010000110000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,388,1,0.001953125,1296.573068749999,1293.9012999999995,not_in_gurobi_pool,,0111000100000001101,00110000010100000,011100010000000110100110000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,401,1,0.001953125,1333.3337937500073,1298.6007999999997,not_in_gurobi_pool,,1110011110100110000,10000000000111000,111001111010011000010000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,391,1,0.001953125,1306.4851687500006,1303.8133999999995,not_in_gurobi_pool,,0101001000100110110,00000001000000001,010100100010011011000000001000000001,true,single,36,1.0e-10,64
