p,sigma,trial,seed,number_of_reads,maximum_iterations,initial_parameters,base_fixed_angle_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],63,1,0.0078125,1266.1671999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101010000100,100101011100001111000000101010000100,1052.4256999999998,213.74149999999963,9,,1001010111000011110,100101011100001111000000000101011001,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],64,1,0.0078125,1296.3037999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010111100,111011010010001111000000000010111100,954.3173999999997,341.9863999999998,6,,1110110100100011110,111011010010001111001010000101110100,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],65,1,0.0078125,1304.6509999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001111110000111,100011101100100001001001111110000111,962.6645999999998,341.9864,8,,1000111011001000010,100011101100100001011000111001110110,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],66,1,0.0078125,1308.7208999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001011100010,110011001100010111000000001011100010,1137.7276999999995,170.99320000000012,4,,1100110011000101110,110011001100010111000000100001101010,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],67,1,0.0078125,1313.7808999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110100100,110011111100001111100000101110100100,929.0461999999998,384.7347,7,,1100111111000011111,110011111100001111100001101001110010,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],68,1,0.0078125,1328.0871999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10110100011000000,101010000000011100010110100011000000,1199.8422999999993,128.24490000000014,5,,1010100000000111000,101010000000011100000100010001000000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],69,1,0.0078125,1341.2120999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010111110,011011010010000111100000000010111110,614.4909999999998,726.7210999999995,9,,0110110100100001111,011011010010000111101010001110010001,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],70,1,0.0078125,1346.1271999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100100011000000,101000010100111111000100100011000000,1346.1271999999994,0.0,0,,1010000101001111110,101000010100111111000100100011000000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],71,1,0.0078125,1357.0532999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000000010001110,000011011110100111101000000010001110,1100.5634999999995,256.48980000000006,6,,0000110111101001111,000011011110100111101000100010100001,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],72,1,0.0078125,1385.3404999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001011100000,110011011000111111100000001011100000,1043.3540999999996,341.98640000000023,8,,1100110110001111111,110011011000111111111010001110010001,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],73,1,0.0078125,1388.0643999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000011100010,111010010100110111000100000011100010,1003.3296999999995,384.7347000000002,7,,1110100101001101110,111010010100110111010010010011000001,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],74,1,0.0078125,1389.2795999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100000010000011,100010011110110001101100000010000011,1004.5448999999996,384.7347000000002,5,,1000100111101100011,100010011110110001101100111000100011,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],75,1,0.0078125,1398.6530999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000001111,000111011110100011100000000000001111,1142.1632999999997,256.48979999999983,6,,0001110111101000111,000111011110100011101100011001000111,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],76,1,0.0078125,1415.8441999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011101000110000,111111100000100000110011101000110000,902.8645999999995,512.9796,12,,1111111000001000001,111111100000100000110100010100001110,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],77,1,0.0078125,1433.2988999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000000010001010,100011011110110101101000000010001010,1005.8158999999995,427.48299999999983,8,,1000110111101101011,100011011110110101100010100001011100,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],78,1,0.0078125,1433.6948999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11100000010000000,000010011110110000011100000010000000,1091.7084999999997,341.9863999999998,6,,0000100111101100000,000010011110110000010001011010000100,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],79,1,0.0078125,1441.9048999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101000000000,100010111110000010001000101000000000,1014.4218999999997,427.48299999999983,6,,1000101111100000100,100010111110000010000010000010001000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],80,1,0.0078125,1442.1193999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000111100000100,100100111100101111100000111100000100,971.8880999999997,470.2312999999999,7,,1001001111001011111,100100111100101111101110010100010101,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],81,1,0.0078125,1443.2287999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000100000000000,101000101111101100010000100000000000,1272.2355999999995,170.9931999999999,6,,1010001011111011000,101000101111101100010100010100101000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],82,1,0.0078125,1472.7330999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10101000010000000,110010011110100000110101000010000000,1002.5017999999995,470.2312999999999,9,,1100100111101000001,110010011110100000100100010100011011,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],83,1,0.0078125,1474.1059999999998,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001000010111111,111011011110100001100001000010111111,1089.3712999999998,384.7346999999995,5,,1110110111101000011,111011011110100001101001000100100111,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],84,1,0.0078125,1479.8455999999992,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101000,110111011110100010000000000000101000,1223.3557999999996,256.48980000000006,6,,1101110111101000100,110111011110100010010001000110101011,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],85,1,0.0078125,1482.6341999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000111110000111,100000101100100011101000111110000111,969.6545999999998,512.9795999999999,8,,1000001011001000111,100000101100100011100000110001011101,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],86,1,0.0078125,1515.4923999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10101000010000000,101010001110100000110101000010000000,1173.5059999999994,341.9864,6,,1010100011101000001,101010001110100000110000001010101100,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],87,1,0.0078125,1517.0804999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000000,100010000100111111101100101011000000,1303.3389999999995,213.7415000000001,7,,1000100001001111111,100010000100111111101110000111000111,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],88,1,0.0078125,1519.2013999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010101001,101011000110111011100000000010101001,1006.2217999999996,512.9795999999999,8,,1010110001101110111,101011000110111011110110010111011001,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],89,1,0.0078125,1522.5112999999992,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010100000,111000011110000010000100000010100000,1266.0214999999996,256.48980000000006,4,,1110000111100000100,111000011110000010010000001010100010,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],90,1,0.0078125,1523.2824999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000000010001000,100011011110001010001000000010001000,1138.5477999999994,384.7347,7,,1000110111100010100,100011011110001010010000011011101010,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],91,1,0.0078125,1524.5962999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010100001,111010011111011001100100000010100001,1139.8615999999995,384.73469999999975,7,,1110100111110110011,111010011111011001100000100100010101,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],92,1,0.0078125,1551.4605999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010111000,111011000010001110100000000010111000,995.7326999999997,555.7278999999997,7,,1110110000100011101,111011000010001110101010010111101100,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],93,1,0.0078125,1557.8080999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000111101,111111010011101011100000000000111101,788.3386999999996,769.4694,8,,1111110100111010111,111111010011101011101000100100000011,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],94,1,0.0078125,1559.5736999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00101000010000111,101000001110100001100101000010000111,1174.8389999999995,384.7347,7,,1010000011101000011,101000001110100001100110010001100011,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],95,1,0.0078125,1565.1907999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000000010001000,100001001110100010101000000010001000,1308.7009999999996,256.48979999999983,6,,1000010011101000101,100001001110100010111100010010001111,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],96,1,0.0078125,1650.7793999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000100,100010011100101111001100101011000100,1223.2963999999997,427.4829999999997,8,,1000100111001011110,100010011100101111010000001010000011,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],97,1,0.0078125,1655.0106999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001000000111000,111111111111000000110001000000111000,1313.0242999999996,341.9863999999998,4,,1111111111110000001,111111111111000000101001100000101000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],98,1,0.0078125,1658.2503999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101000000110,100010111110100111101000101000000110,1188.0190999999998,470.2312999999997,7,,1000101111101001111,100010111110100111110001011000010111,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],99,1,0.0078125,1678.3566999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010101011000000,100011010000111111001010101011000000,1293.6219999999998,384.7346999999995,9,,1000110100001111110,100011010000111111000010010000011100,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],100,1,0.0078125,1688.7089999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000100011,111110011110110001000100000000100011,1560.4640999999992,128.24490000000014,5,,1111100111101100010,111110011110110001010000000000011011,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],101,1,0.0078125,1693.4356999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000000010001000,100011011110100010101000000010001000,1052.2111999999995,641.2245,9,,1000110111101000101,100011011110100010110011011110010000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],102,1,0.0078125,1694.8374999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010100111,111010001110100011100100000010100111,1566.5925999999995,128.24490000000014,3,,1110100011101000111,111010001110100011100100000011100100,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],103,1,0.0078125,1737.4948999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010101000,101011001110100110100000000010101000,1352.7601999999997,384.7346999999995,5,,1010110011101001101,101011001110100110100101101010111000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],104,1,0.0078125,1737.9429999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101011000000,000001001100001110101000101011000000,1139.4667999999997,598.4761999999996,10,,0000010011000011101,000001001100001110101110010010001111,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],105,1,0.0078125,1738.0943999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001010100000,010101011100101110100000001010100000,1353.3596999999995,384.7347,5,,0101010111001011101,010101011100101110111000011010100101,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],106,1,0.0078125,1739.7793999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101100,110111011110101111100000000000101100,1440.5412999999994,299.23810000000003,3,,1101110111101011111,110111011110101111110000000011101100,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],107,1,0.0078125,1741.2654999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101000001000,100101101110100010100000101000001000,1655.7688999999996,85.49659999999994,4,,1001011011101000101,100101101110100010100000011000001110,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],108,1,0.0078125,1805.1648999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10101000000100000,111110011010100000110101000000100000,1078.4437999999996,726.7210999999998,7,,1111100110101000001,111110011010100000110010111000000000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],109,1,0.0078125,1807.8334999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000000010101000,101011010011111100010000000010101000,952.8674999999996,854.9659999999997,12,,1010110100111111000,101011010011111100000101111101010000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],110,1,0.0078125,1910.1579999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010100001,111010011110111011100100000010100001,1568.1715999999992,341.98640000000023,4,,1110100111101110111,111010011110111011100010000000100101,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],111,1,0.0078125,1979.0575999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000011100000,111010010100011100010100000011100000,1423.3296999999998,555.7278999999999,9,,1110100101000111000,111010010100011100001110001000010100,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],112,1,0.0078125,1981.2207999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010111110000000,100011110000011110101010111110000000,1596.4860999999996,384.7347,5,,1000111100000111101,100011110000011110101001111101010000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],113,1,0.0078125,1987.4251999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000000000101000,101111011110111000010000000000101000,1346.2006999999994,641.2244999999998,7,,1011110111101110000,101111011110111000010110011001111010,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],114,1,0.0078125,1994.7525999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010100000,111000011110110110000100000010100000,1866.5076999999992,128.24490000000014,3,,1110000111101101100,111000011110110110000100000110010000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],115,1,0.0078125,2038.7650999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100000010000010,100010011110110111101100000010000010,1483.0371999999993,555.7279000000003,7,,1000100111101101111,100010011110110111111001010110001110,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],116,1,0.0078125,2127.3730999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000101111,101111111110100011000000100000101111,1571.6451999999995,555.7278999999999,7,,1011111111101000110,101111111110100011001100110110111110,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],117,1,0.0078125,2128.9520999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000000001,101110101110011011000000100000000001,1872.4622999999992,256.4898000000003,4,,1011101011100110110,101110101110011011000001010000000011,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],118,1,0.0078125,2198.2225999999987,9.094947017729282e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000111111,111111011010100011000000000000111111,1386.0048999999995,812.2177000000001,9,,1111110110101000110,111111011010100011010010010101000110,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],119,1,0.0078125,2204.8705999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101000100000,111110110100111110000000101000100000,1948.3807999999995,256.48979999999983,4,,1111101101001111100,111110110100111110000000101110000001,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],120,1,0.0078125,2214.4376999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000001,110110111110011011000000001000000001,1615.9614999999994,598.4762000000001,6,,1101101111100110110,110110111110011011011010101000010101,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],121,1,0.0078125,2242.3648999999996,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001000000111000,111101011110000000110001000000111000,1643.888699999999,598.4762000000001,8,,1111010111100000001,111101011110000000100000101000000001,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],122,1,0.0078125,2256.255099999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101000001000,100101111110110110000000101000001000,1828.7720999999992,427.4830000000002,6,,1001011111101101100,100101111110110110011010111100000000,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],123,1,0.0078125,2285.113199999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10101000000100000,111110001110100000110101000000100000,1729.3852999999995,555.7278999999994,9,,1111100011101000001,111110001110100000100000000111001010,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],124,1,0.0078125,2378.2683999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100001011000000,110010011100011111000100001011000000,1651.5472999999993,726.7211000000002,9,,1100100111000111110,110010011100011111010001001101100111,true,single,36,1.0e-10,64
2,0.05,1,42051,128,10,0.513542766581;0.270728396864;-0.541957561217;-0.888187146476,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],125,1,0.0078125,2638.0812999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000000010001000,100011011110111111001000000010001000,1996.856799999999,641.2245000000003,9,,1000110111101111110,100011011110111111000110101100000100,true,single,36,1.0e-10,64
