p,sigma,trial,seed,number_of_reads,maximum_iterations,initial_parameters,base_fixed_angle_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],63,1,0.0078125,1308.6423999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101100000101,010100101100101001000000101100000101,1052.1525999999997,256.48980000000006,6,,0101001011001010010,010100101100101001010101101110010100,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],64,1,0.0078125,1333.7545999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010100101,111100001000101001000100000010100101,991.7681999999996,341.9863999999999,8,,1111000010001010010,111100001000101001010001010001001101,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],65,1,0.0078125,1341.7501999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000100,101010000110101101000100000010000100,743.2739999999997,598.4761999999998,10,,1010100001101011010,101010000110101101011000001101011000,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],66,1,0.0078125,1344.1596999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100100010000100,001110011001001101100100100010000100,702.9351999999997,641.2245,9,,0011100110010011011,001110011001001101101110101100011001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],67,1,0.0078125,1344.5511999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000101110000000,110000101001010100010000101110000000,788.8232999999998,555.7279000000001,9,,1100001010010101000,110000101001010100011111101101110100,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],68,1,0.0078125,1345.0131999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000101110100000,010001110100101100010000101110100000,832.0335999999998,512.9795999999997,6,,0100011101001011000,010001110100101100001101100010100000,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],69,1,0.0078125,1346.1661999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101001,110011110110011001000000001000101001,747.6899999999996,598.4762000000001,8,,1100111101100110010,110011110110011001011110111000000001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],70,1,0.0078125,1346.1661999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000001,110000100110011001100000001000000001,790.4382999999996,555.7278999999999,7,,1100001001100110011,110000100110011001101010111111000001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],71,1,0.0078125,1347.8366999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101100100101,010101111001001001000000101100100101,834.8570999999997,512.9796000000001,8,,0101011110010010010,010101111001001001010101100010000100,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],72,1,0.0078125,1381.2694999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000010000000,001010011010010000110100000010000000,611.8000999999997,769.4693999999997,10,,0010100110100100001,001010011010010000100001101100000111,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],73,1,0.0078125,1387.8279999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100100010000000,001110000101101000110100100010000000,532.8619999999997,854.9659999999998,12,,0011100001011010001,001110000101101000101111111110101111,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],74,1,0.0078125,1427.0522999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100100010000000,001110011001001000110100100010000000,614.8345999999997,812.2176999999997,11,,0011100110010010001,001110011001001000101010001110011011,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],75,1,0.0078125,1427.7912999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100100010000000,001110001001111000110100100010000000,786.5667999999997,641.2244999999999,11,,0011100010011110001,001110001001111000101000011000011101,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],76,1,0.0078125,1430.4922999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101101,010111100011101001000000001000101101,703.7711999999997,726.7211,11,,0101111000111010010,010111100011101001001111011010110010,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],77,1,0.0078125,1431.7372999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000101,001110001011101001100100000000000101,619.5195999999996,812.2176999999997,9,,0011100010111010011,001110001011101001111010001101000000,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],78,1,0.0078125,1470.5395999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100100010000000,001110001001111000110100100010000000,786.5667999999997,683.9727999999999,10,,0011100010011110001,001110001001111000101011010010101010,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],79,1,0.0078125,1477.7755999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100010100000,101111011100000110100000100010100000,622.8095999999997,854.9659999999998,12,,1011110111000001101,101111011100000110111011000100111111,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],80,1,0.0078125,1478.3080999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000010,110000101010110111100000001000000010,1050.8250999999996,427.4830000000002,6,,1100001010101101111,110000101010110111110001000100010011,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],81,1,0.0078125,1479.7860999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000000,110010101001010110100000101110000000,753.0649999999998,726.7211,11,,1100101010010101101,110010101001010110110111010011010100,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],82,1,0.0078125,1516.4723999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000000,110000101000001110000000101110000000,1003.4927999999998,512.9795999999999,8,,1100001010000011100,110000101000001110001000011110101111,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],83,1,0.0078125,1516.5428999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101101,110101110110001001000000001000101101,960.8149999999996,555.7279000000001,9,,1101011101100010010,110101110110001001001101000110110001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],84,1,0.0078125,1517.1299999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101000001010,000111100011110101000000101000001010,619.4156999999997,897.7143,11,,0001111000111101010,000111100011110101011111100011101111,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],85,1,0.0078125,1522.8798999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101000,010111011011101010100000000000101000,625.1655999999997,897.7142999999998,11,,0101110110111010101,010111011011101010110111111010000001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],86,1,0.0078125,1523.8498999999993,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000011,101100011111110001000100000000000011,968.1219999999996,555.7278999999999,7,,1011000111111100010,101100011111110001010110010011010010,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],87,1,0.0078125,1525.8863999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101000,110001111011110110000000001000101000,1055.6550999999997,470.2312999999999,7,,1100011110111101100,110001111011110110000100011001000110,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],88,1,0.0078125,1557.3552999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100101010000000,000110011000001110000100101010000000,1001.6273999999996,555.7279000000001,9,,0001100110000011100,000110011000001110011001101101010100,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],89,1,0.0078125,1557.4936999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000000,101010000011110110000100000010000000,745.2759999999997,812.2176999999996,9,,1010100000111101100,101010000011110110001111010011110101,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],90,1,0.0078125,1558.1176999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000110,101010011010100111000100000010000110,874.1448999999998,683.9727999999996,10,,1010100110101001110,101010011010100111000111100101110000,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],91,1,0.0078125,1560.0791999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100100010000000,001110000100100110100100100010000000,747.8614999999998,812.2176999999995,11,,0011100001001001101,001110000100100110110101101101111011,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],92,1,0.0078125,1563.0001999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101000,001101010110101010000000000000101000,1135.5171999999998,427.4829999999997,6,,0011010101101010100,001101010110101010000000011001101111,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],93,1,0.0078125,1607.6874999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000101100100000,010101110101010100110000101100100000,1222.9527999999996,384.7347,5,,0101011101010101001,010101110101010100100111101000100000,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],94,1,0.0078125,1612.3424999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,001110000111000110100100000000000000,800.1247999999996,812.2176999999997,11,,0011100001110001101,001110000111000110110111011001111110,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],95,1,0.0078125,1649.9207999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000000,010100101010101010100000001000000000,1222.4377999999997,427.4829999999997,8,,0101001010101010101,010100101010101010110000110101000101,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],96,1,0.0078125,1653.2857999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101100000000,110100101100101010100000101100000000,1097.5578999999998,555.7278999999999,7,,1101001011001010101,110100101100101010101010111101010011,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],97,1,0.0078125,1688.4550999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101100000100,010100100100101101000000101100000100,876.2373999999998,812.2176999999999,13,,0101001001001011010,010100100100101101011001010010011011,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],98,1,0.0078125,1690.4180999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000000000000,001110000111001000110100000000000000,835.4520999999996,854.9659999999998,10,,0011100001110010001,001110000111001000111111110011110001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],99,1,0.0078125,1691.2450999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,001110010110101010100100000000000000,964.5239999999997,726.7211,9,,0011100101101010101,001110010110101010110000110100110110,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],100,1,0.0078125,1695.4555999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010101000,101011010111010110000000000010101000,883.2378999999997,812.2176999999996,9,,1010110101110101100,101011010111010110000111101010000011,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],101,1,0.0078125,1696.4135999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000001000000000,010000100111010100110000001000000000,1012.4407999999996,683.9727999999998,10,,0100001001110101001,010000100111010100101010110110000101,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],102,1,0.0078125,1698.4365999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000001000000000,110000101111101000110000001000000000,1014.4637999999995,683.9728,10,,1100001011111010001,110000101111101000101010000111001110,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],103,1,0.0078125,1731.7273999999998,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000010,010100110010110111000000001000000010,1218.7477999999996,512.9795999999997,6,,0101001100101101110,010100110010110111001001001000101100,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],104,1,0.0078125,1736.5973999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000100,001110000110001111100100000000000100,1266.3660999999995,470.2312999999997,5,,0011100001100011111,001110000110001111101101000001000001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],105,1,0.0078125,1737.1563999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,101100010111101010100100000000000000,668.4488999999996,1068.7074999999998,11,,1011000101111010101,101100010111101010111111111101001001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],106,1,0.0078125,1740.0824999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101000001000,000101110110110110100000101000001000,1312.5994999999994,427.4830000000002,8,,0001011101101101101,000101110110110110100100010101101001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],107,1,0.0078125,1769.5086999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101101,110101101010001001100000001000101101,1128.2841999999996,641.2244999999998,11,,1101011010100010011,110101101010001001110101110101001000,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],108,1,0.0078125,1779.9046999999996,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,101110000111101010100100000000000000,668.4488999999996,1111.4557999999995,12,,1011100001111010101,101110000111101010111011101100011110,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],109,1,0.0078125,1793.5271999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000100,110010101111001111100000001000000100,1280.5475999999994,512.9796000000001,6,,1100101011110011111,110010101111001111101010011001110100,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],110,1,0.0078125,1869.2002999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000101100000000,010100101101101000010000101100000000,928.7376999999997,940.4625999999998,14,,0101001011011010000,010100101101101000000111010011110011,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],111,1,0.0078125,1871.1672999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101100000000,010100100101010110100000101100000000,1187.1944999999996,683.9728,8,,0101001001010101101,010100100101010110100111110001001000,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],112,1,0.0078125,1902.0245999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000100,010110101010101101000000001000000100,1004.3102999999996,897.7143000000001,11,,0101101010101011010,010110101010101101011111000111100101,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],113,1,0.0078125,1906.2790999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000000,010010101000011111100000101110000000,1307.8028999999997,598.4761999999996,8,,0100101010000111111,010010101000011111110100101111111110,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],114,1,0.0078125,1906.4105999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000000,010100101010101010000000001000000000,1307.9343999999996,598.4761999999996,8,,0101001010101010100,010100101010101010001001011101001101,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],115,1,0.0078125,1947.734899999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,001100000110001010000100000000000000,1135.5171999999998,812.2176999999997,9,,0011000001100010100,001100000110001010011001011100100001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],116,1,0.0078125,1953.8978999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101000,001101000111101010000000000000101000,1056.1835999999996,897.7142999999999,9,,0011010001111010100,001101000111101010000011101110000010,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],117,1,0.0078125,2034.3304999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101100000010,110100100100110111000000101100000010,1179.3644999999997,854.9659999999999,12,,1101001001001101110,110100100100110111011000010010111001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],118,1,0.0078125,2087.1207999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000000,010110101110101010000000001000000000,1702.3860999999993,384.7347,5,,0101101011101010100,010110101110101010000000001010001111,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],119,1,0.0078125,2173.6747999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000100000,011000100111010110000000000000100000,1446.9536999999996,726.7210999999998,11,,0110001001110101100,011000100111010110011010011101010110,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],120,1,0.0078125,2214.437699999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000001000000000,010100101111010000110000001000000000,1487.7165999999993,726.7210999999998,9,,0101001011110100001,010100101111010000101010100001010011,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],121,1,0.0078125,2248.3879999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101100100000,010111111000011111000000101100100000,1692.6600999999996,555.7278999999999,7,,0101111110000111110,010111111000011111010100001111100101,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],122,1,0.0078125,2339.168599999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101101,001101001111101001100000000000101101,1270.4610999999995,1068.7074999999995,11,,0011010011111010011,001101001111101001111011011111111001,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],123,1,0.0078125,2431.6811999999995,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000101100,010101110111101111000000001000101100,1405.7219999999993,1025.9591999999998,12,,0101011101111011110,010101110111101111001110110111110000,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],124,1,0.0078125,2499.876799999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000001000101000,010101100011111100110000001000101000,1773.1556999999993,726.7210999999998,9,,0101011000111111001,010101100011111100111111010100001010,true,single,36,1.0e-10,64
2,0.2,1,42201,128,10,0.577335954624;0.330039745889;-0.051763488314;-1.01771563608,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],125,1,0.0078125,2549.193099999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,101110011011011111100100000000000000,1437.7372999999998,1111.4557999999997,12,,1011100110110111111,101110011011011111110001110111011011,true,single,36,1.0e-10,64
