algorithm,mode,fake_backend,repeat,transpile_seed,simulator_seed,flow_bits,reads,probability,surrogate_qubo_energy,top50_rank,exact_repaired_qubo_energy,match,matched_ip_obj,repaired_aux_bits,repaired_full_bits
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001100101011001011,1,0.000244140625,149.52316875000633,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011100101011001011,1,0.000244140625,267.12089374999914,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000010101011001011,1,0.000244140625,56.216993750005486,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100010101011001011,1,0.000244140625,85.30711875000793,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0001010101011001011,1,0.000244140625,120.46194375000891,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0111010101011001011,1,0.000244140625,996.8708937500066,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000110101011001011,1,0.000244140625,95.96529375000887,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1110110101011001011,1,0.000244140625,160.1565437500119,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0001110101011001011,2,0.00048828125,34.965343750009424,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101110101011001011,1,0.000244140625,128.17791875001262,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0010001101011001011,1,0.000244140625,178.77371875000108,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1111001101011001011,1,0.000244140625,806.462543750004,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000101101011001011,1,0.000244140625,146.67259375000413,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100101101011001011,1,0.000244140625,47.51781875000006,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010101101011001011,2,0.00048828125,47.52881875000094,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000011101011001011,1,0.000244140625,325.35286875000725,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100000011011001011,1,0.000244140625,369.3640687499974,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000010011011001011,1,0.000244140625,372.33516875000237,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011010011011001011,1,0.000244140625,615.3002937500053,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1111001011011001011,1,0.000244140625,1122.5807187500059,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0001111011011001011,1,0.000244140625,601.8452437500071,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011111011011001011,1,0.000244140625,673.6946687500047,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000100111011001011,1,0.000244140625,361.64809374999936,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101100111011001011,1,0.000244140625,412.2348687500014,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100110111011001011,1,0.000244140625,144.93549375001112,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0110110111011001011,1,0.000244140625,436.52641875000654,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000101111011001011,1,0.000244140625,291.7975687499968,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001111111011001011,1,0.000244140625,299.60714375000634,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0101111111011001011,1,0.000244140625,548.4387687500052,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000000000111001011,1,0.000244140625,132.34859375000838,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100000000111001011,1,0.000244140625,121.69041874999834,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011000000111001011,1,0.000244140625,356.9395687499998,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1110100000111001011,1,0.000244140625,282.0364437499991,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0001110000111001011,1,0.000244140625,146.15816875000655,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100101000111001011,1,0.000244140625,94.58819374999916,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101101000111001011,1,0.000244140625,265.703893749999,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011111000111001011,1,0.000244140625,468.7693187499972,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000000100111001011,1,0.000244140625,92.60029375000659,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100000100111001011,1,0.000244140625,121.69041874999994,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0001100100111001011,1,0.000244140625,178.21939375000466,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000010100111001011,1,0.000244140625,60.53906875000462,49,57.86729999999981,not_in_gurobi_pool,,01000000010001110,000001010011100101101000000010001110
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000010100111001011,1,0.000244140625,100.28736875000709,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0010010100111001011,1,0.000244140625,156.76264374999914,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000110100111001011,2,0.00048828125,100.28736875000664,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0100110100111001011,2,0.00048828125,71.25504374999969,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010110100111001011,1,0.000244140625,25.51774374999991,42,54.907199999999825,not_in_gurobi_pool,,00000000010101110,101011010011100101100000000010101110
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001110100111001011,1,0.000244140625,14.913268750003908,3,12.241499999999789,gurobi_pool,12.2415,00000000000001110,100111010011100101100000000000001110
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101110100111001011,1,0.000244140625,175.24829375000422,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0111110100111001011,1,0.000244140625,808.8256187499935,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000001100111001011,1,0.000244140625,86.87221875000523,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010001100111001011,1,0.000244140625,94.599193750003,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0110001100111001011,1,0.000244140625,450.3015687499924,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001001100111001011,1,0.000244140625,148.11716875000684,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100101100111001011,2,0.00048828125,9.091593749997628,18,17.10689999999994,gurobi_pool,17.1069,00000001000000110,110010110011100101100000001000000110
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010101100111001011,2,0.00048828125,9.102593749998505,19,17.117899999999906,gurobi_pool,17.1179,00000100000000110,101010110011100101100000100000000110
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0110101100111001011,1,0.000244140625,279.30836874998977,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1110101100111001011,2,0.00048828125,148.063468749996,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001101100111001011,3,0.000732421875,62.62056875000235,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011101100111001011,1,0.000244140625,180.21829374999288,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010111100111001011,1,0.000244140625,126.66041874999905,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1110111100111001011,2,0.00048828125,286.99544375000164,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0010100010111001011,1,0.000244140625,398.0712937499993,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000010010111001011,1,0.000244140625,416.40554375000715,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101110010111001011,1,0.000244140625,491.3664687500061,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100111010111001011,1,0.000244140625,528.2641937500059,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0011111010111001011,1,0.000244140625,830.6357937499959,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0011000110111001011,1,0.000244140625,633.3094437499924,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1111000110111001011,1,0.000244140625,983.0118187499977,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011010110111001011,1,0.000244140625,491.37746874999993,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000110110111001011,1,0.000244140625,205.66404375000002,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100110110111001011,1,0.000244140625,170.6317187500058,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011110110111001011,1,0.000244140625,320.38426874999277,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100101110111001011,1,0.000244140625,154.21656874999576,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001101110111001011,1,0.000244140625,207.74554374999684,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011000001111001011,1,0.000244140625,591.0851437500005,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001110001111001011,1,0.000244140625,334.55544375000704,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101110001111001011,1,0.000244140625,494.89046875000827,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1111110001111001011,1,0.000244140625,911.7262937500052,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101111001111001011,1,0.000244140625,702.9038937500079,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100000101111001011,1,0.000244140625,270.33939375000614,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000010101111001011,1,0.000244140625,248.93634375001238,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0100110101111001011,1,0.000244140625,219.90401875000725,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100110101111001011,1,0.000244140625,174.15571875001388,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010110101111001011,1,0.000244140625,174.16671875000657,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0101110101111001011,1,0.000244140625,455.142168750006,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010001101111001011,1,0.000244140625,243.24816875000784,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000101101111001011,1,0.000244140625,275.26949375000754,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010101101111001011,1,0.000244140625,157.7515687500029,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001101101111001011,1,0.000244140625,211.269543750004,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000111101111001011,1,0.000244140625,371.45316875001026,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100100011111001011,1,0.000244140625,821.573218750005,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011100011111001011,1,0.000244140625,971.3257687499965,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1110110011111001011,1,0.000244140625,992.6063187500154,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001110011111001011,1,0.000244140625,800.2926687500076,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100001011111001011,1,0.000244140625,879.9675937500062,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1110101011111001011,2,0.00048828125,933.4428687500065,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011011011111001011,1,0.000244140625,1425.1419187500119,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100000111111001011,1,0.000244140625,650.5800187500067,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0100100111111001011,1,0.000244140625,696.3283187499983,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100100111111001011,1,0.000244140625,650.5800187500049,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011100111111001011,1,0.000244140625,800.3325687499928,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000010111111001011,1,0.000244140625,589.4286687500078,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000110111111001011,1,0.000244140625,589.4286687500055,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0111110111111001011,1,0.000244140625,1337.715218750004,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0100001111111001011,1,0.000244140625,669.2260937499987,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000101111111001011,1,0.000244140625,655.5101187500036,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100101111111001011,1,0.000244140625,537.9811937500035,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0010101111111001011,1,0.000244140625,583.740493749996,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010101111111001011,1,0.000244140625,537.9921937500008,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0111101111111001011,1,0.000244140625,1299.9259187499924,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000011111111001011,1,0.000244140625,837.1903937500153,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000111111111001011,1,0.000244140625,711.9454937500043,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000110000000101011,1,0.000244140625,361.68824375000554,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001101000000101011,1,0.000244140625,406.51804375001257,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100110110000101011,1,0.000244140625,300.78769375000024,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010010011000101011,1,0.000244140625,791.4340687499955,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000110111000101011,1,0.000244140625,631.0880437500036,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0001010100100101011,1,0.000244140625,450.6593437500085,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1110100010100101011,1,0.000244140625,902.6557937500011,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010101010100101011,1,0.000244140625,715.2185437500038,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1110010110100101011,1,0.000244140625,913.3428687500073,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1011111011100101011,1,0.000244140625,1644.1464937500045,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100100111100101011,1,0.000244140625,1126.0743937500047,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0001011000010101011,1,0.000244140625,853.851118750008,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101010010010101011,1,0.000244140625,691.8078937500052,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000110110010101011,1,0.000244140625,403.10546874999727,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0101101110010101011,1,0.000244140625,635.6444437499906,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001111101010101011,1,0.000244140625,465.1463437500079,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1111101111010101011,1,0.000244140625,1005.7618937500015,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001011111010101011,1,0.000244140625,781.2645187500086,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1000010000110101011,1,0.000244140625,496.4481437500069,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101101010110101011,1,0.000244140625,806.9896437500008,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000110110110101011,1,0.000244140625,516.328218750001,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1001101110110101011,1,0.000244140625,518.409718749997,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1111101101110101011,1,0.000244140625,1013.60796875,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000001011110101011,1,0.000244140625,1182.915793750004,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0011010000001101011,1,0.000244140625,650.4016687499995,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1101001000001101011,1,0.000244140625,588.2272187499984,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100010001001101011,1,0.000244140625,389.8082937500026,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1100001001001101011,1,0.000244140625,437.5155937499969,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0101100101001101011,1,0.000244140625,617.3593687500093,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1111110101001101011,1,0.000244140625,742.6441687500167,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010001111001101011,1,0.000244140625,582.6515687500025,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010101100101101011,1,0.000244140625,228.10716875000298,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,0000000000011101011,1,0.000244140625,271.6675687500108,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1111101000011101011,1,0.000244140625,776.110393749995,,,,,,
QAOA_reduced_surrogate_JuliQAOA_FakeFez_noisy_simulation,model_based_noisy_simulation,FakeFez,1,92003,93003,1010111000011101011,1,0.000244140625,433.97259374999703,,,,,,
