algorithm,angle_target,p,seed,result,reads,probability,surrogate_qubo_energy,top50_rank,exact_repaired_qubo_energy,match,matched_ip_obj,flow_bits,repaired_aux_bits,repaired_full_bits
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,12,1037,0.003955841064453125,-4.1334812500047065,8,14.568899999999914,gurobi_pool,14.5689,1010110110011010011,00000100011100101,101011011001101001100000100011100101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,13,980,0.0037384033203125,-3.713481250001905,10,14.988899999999987,gurobi_pool,14.9889,1100110110011001011,00000001011100110,110011011001100101100000001011100110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,14,962,0.00366973876953125,-3.702481250007395,11,14.999899999999954,gurobi_pool,14.9999,1010110110011001011,00000100011100110,101011011001100101100000100011100110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,15,952,0.003631591796875,-0.7214812499867094,20,17.98089999999995,gurobi_pool,17.980900000000002,1100110101011100011,00000001011100011,110011010101110001100000001011100011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,16,949,0.003620147705078125,-0.7104812499931086,21,17.991899999999916,gurobi_pool,17.9919,1010110101011100011,00000100011100011,101011010101110001100000100011100011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,17,953,0.003635406494140625,-0.6204812499893251,23,18.081899999999834,gurobi_pool,18.0819,1100110101011010011,00000001011100101,110011010101101001100000001011100101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,18,915,0.003490447998046875,-0.6094812499948148,24,18.0928999999998,gurobi_pool,18.0929,1010110101011010011,00000100011100101,101011010101101001100000100011100101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,19,915,0.003490447998046875,-0.18948124998928506,26,18.512899999999874,gurobi_pool,18.512900000000002,1100110101011001011,00000001011100110,110011010101100101100000001011100110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,20,876,0.0033416748046875,-0.17848124999477477,27,18.52389999999984,gurobi_pool,18.5239,1010110101011001011,00000100011100110,101011010101100101100000100011100110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,21,917,0.003498077392578125,0.6725187499946514,29,19.374899999999855,gurobi_pool,19.3749,1100110110010000101,00000001011100000,110011011001000010100000001011100000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,22,915,0.003490447998046875,0.6835187499918902,30,19.385899999999822,gurobi_pool,19.3859,1010110110010000101,00000100011100000,101011011001000010100000100011100000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,23,850,0.00324249267578125,4.196518749997267,34,22.898899999999855,gurobi_pool,22.8989,1100110101010000101,00000001011100000,110011010101000010100000001011100000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,24,828,0.0031585693359375,4.207518749994506,35,22.909899999999823,gurobi_pool,22.9099,1010110101010000101,00000100011100000,101011010101000010100000100011100000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,25,922,0.00351715087890625,8.559593749997475,13,16.574900000000014,gurobi_pool,16.5749,1100101100111100011,00000001000000011,110010110011110001100000001000000011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,26,903,0.003444671630859375,8.570593749997443,14,16.58589999999998,gurobi_pool,16.5859,1010101100111100011,00000100000000011,101010110011110001100000100000000011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,27,876,0.0033416748046875,8.660593749995769,16,16.6758999999999,gurobi_pool,16.6759,1100101100111010011,00000001000000101,110010110011101001100000001000000101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,28,966,0.00368499755859375,8.671593749996646,17,16.686899999999866,gurobi_pool,16.686899999999998,1010101100111010011,00000100000000101,101010110011101001100000100000000101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,29,935,0.003566741943359375,9.091593749997628,18,17.10689999999994,gurobi_pool,17.1069,1100101100111001011,00000001000000110,110010110011100101100000001000000110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,30,961,0.003665924072265625,9.102593749998505,19,17.117899999999906,gurobi_pool,17.1179,1010101100111001011,00000100000000110,101010110011100101100000100000000110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,31,824,0.003143310546875,13.477593750000096,32,21.492899999999736,gurobi_pool,21.492900000000002,1100101100110000101,00000001000000000,110010110011000010100000001000000000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,32,886,0.00337982177734375,13.488593750003702,33,21.503899999999703,gurobi_pool,21.503899999999998,1010101100110000101,00000100000000000,101010110011000010100000100000000000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,33,664,0.002532958984375,14.381268750008303,1,11.70949999999975,global_optimum,11.7095,1001110100111100011,00000000000001011,100111010011110001100000000000001011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,34,707,0.002696990966796875,14.48226875000114,2,11.810499999999749,gurobi_pool,11.8105,1001110100111010011,00000000000001101,100111010011101001100000000000001101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,35,655,0.002498626708984375,14.913268750003908,3,12.241499999999789,gurobi_pool,12.2415,1001110100111001011,00000000000001110,100111010011100101100000000000001110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,36,694,0.00264739990234375,19.299268750002284,15,16.627499999999586,gurobi_pool,16.6275,1001110100110000101,00000000000001000,100111010011000010100000000000001000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,37,646,0.00246429443359375,24.974743750008884,37,54.36419999999982,not_in_gurobi_pool,,1100110100111100011,00000000010101011,110011010011110001100000000010101011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,38,633,0.002414703369140625,24.985743750002484,38,54.375199999999786,not_in_gurobi_pool,,1010110100111100011,00000000010101011,101011010011110001100000000010101011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,39,611,0.002330780029296875,25.07574375000445,39,54.46519999999982,not_in_gurobi_pool,,1100110100111010011,00000000010101101,110011010011101001100000000010101101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,40,667,0.002544403076171875,25.08674374999896,40,54.476199999999785,not_in_gurobi_pool,,1010110100111010011,00000000010101101,101011010011101001100000000010101101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,41,601,0.002292633056640625,25.5067437500054,41,54.89619999999986,not_in_gurobi_pool,,1100110100111001011,00000000010101110,110011010011100101100000000010101110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,42,654,0.00249481201171875,25.51774374999991,42,54.907199999999825,not_in_gurobi_pool,,1010110100111001011,00000000010101110,101011010011100101100000000010101110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,107,512,0.001953125,60.007068750009466,44,57.33529999999977,not_in_gurobi_pool,,0000110100111100011,01000000010001011,000011010011110001101000000010001011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,108,486,0.00185394287109375,60.0070687500081,43,57.33529999999977,not_in_gurobi_pool,,0000010100111100011,01000000010001011,000001010011110001101000000010001011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,109,502,0.00191497802734375,60.108068750000484,46,57.43629999999977,not_in_gurobi_pool,,0000110100111010011,01000000010001101,000011010011101001101000000010001101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,110,494,0.00188446044921875,60.1080687499973,45,57.43629999999977,not_in_gurobi_pool,,0000010100111010011,01000000010001101,000001010011101001101000000010001101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,111,163,0.000621795654296875,60.12956875000941,47,57.45779999999977,not_in_gurobi_pool,,0001110100111100011,00000000000001011,000111010011110001100000000000001011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,112,170,0.00064849853515625,60.23056874999952,48,57.55879999999977,not_in_gurobi_pool,,0001110100111010011,00000000000001101,000111010011101001100000000000001101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,113,544,0.0020751953125,60.53906875000462,49,57.86729999999981,not_in_gurobi_pool,,0000010100111001011,01000000010001110,000001010011100101101000000010001110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,5,92001,114,476,0.0018157958984375,60.53906875000507,50,57.86729999999981,not_in_gurobi_pool,,0000110100111001011,01000000010001110,000011010011100101101000000010001110
