angle_source,p,number_of_reads,maximum_iterations,gamma_sign,guarantee_3regular_maxcut,initial_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension,repaired_match,repaired_aux_bits,repaired_full_bits,repaired_qubo_energy,raw_to_repaired_qubo_gap,aux_hamming_to_repaired,repaired_matches_gurobi_pool,repaired_matches_global_optimum,repaired_ip_objective_if_pool
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],106,1,0.0078125,1267.0056999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000101010011000100,000010101001100010011110000000101011,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000111110000000,000010101001100010001000111110000000,412.0396999999998,854.9659999999999,12,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],107,1,0.0078125,1269.4696,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001010110100110,101000101011010011010100111011100111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000010000000011,101000101011010011000000010000000011,756.4899999999997,512.9796000000002,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],108,1,0.0078125,1277.1434999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110101111110000101,111010111111000010110110010110110111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000100000,111010111111000010100000000000100000,678.6672999999997,598.4762,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],109,1,0.0078125,1295.3768999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010000110101101011,101000011010110101111100111110010001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100000001000010,101000011010110101100100000001000010,568.6557999999997,726.7210999999999,11,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],110,1,0.0078125,1306.5803999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011010010111001101,101101001011100110100100110001110001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101000,101101001011100110100000000000101000,836.3490999999997,470.2312999999997,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],111,1,0.0078125,1359.3692999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000111101010101110,000011110101010111001000100001111001,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000111110000010,000011110101010111001000111110000010,846.3896999999997,512.9795999999997,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],112,1,0.0078125,1428.9988999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000011100011111011,000001110001111101101010110000111111,true,single,36,1.0e-10,64,not_in_gurobi_pool,01010111110000000,000001110001111101101010111110000000,873.2709999999995,555.7279000000001,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],113,1,0.0078125,1436.6962999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011011110110010010,001101111011001001000111110000100111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000010000011101,001101111011001001000000010000011101,1009.2132999999995,427.48299999999983,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],114,1,0.0078125,1441.9337999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100101011101000101,110010101110100010100100000101100110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000000000,110010101110100010100000001000000000,1228.1922999999997,213.7415000000001,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],115,1,0.0078125,1447.4197999999997,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010000111111001101,001000011111100110110100110110110010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100000010000000,001000011111100110100100000010000000,891.6918999999996,555.7279000000001,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],116,1,0.0078125,1470.0060999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100010101000101,110010001010100010110110111101100001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100000010000000,110010001010100010100100000010000000,700.5366999999997,769.4694,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],117,1,0.0078125,1570.2722999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001001011100000101,100100101110000010111000010001000110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000000000,100100101110000010100000101000000000,1228.2858999999994,341.98640000000023,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],118,1,0.0078125,1602.6779999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100101100011111101,110010110001111110100010101111011100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010101110000000,110010110001111110100010101110000000,1260.6915999999997,341.9863999999998,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],119,1,0.0078125,1612.9379999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001011101000101,101000101110100010100001111001101100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000100000000000,101000101110100010100000100000000000,1313.6998999999996,299.2380999999996,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],120,1,0.0078125,1619.2234999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011101111111000100,101110111111100010010011000010110011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000100000000000,101110111111100010000000100000000000,892.5023999999995,726.7211000000001,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],121,1,0.0078125,1748.6058999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100111011111001100,110011101111100110000001000010110011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000101000,110011101111100110000000001000101000,1278.3745999999994,470.23130000000015,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],122,1,0.0078125,1815.6815999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000101010000011101,100010101000001110110101010101010111,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000111110000000,100010101000001110101000111110000000,960.7155999999995,854.9659999999999,12,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],123,1,0.0078125,1825.432099999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001010110111111110,000101011011111111000001011000011110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000001000,000101011011111111000000000000001000,1312.4524999999994,512.9795999999997,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],124,1,0.0078125,1915.8050999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111110111111110,001011111011111111001001100110110001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000100000101000,001011111011111111000000100000101000,1360.0771999999997,555.7278999999999,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],125,1,0.0078125,1987.5062999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001111000010111101,100111100001011110101010111001000110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010111100000000,100111100001011110100010111100000000,1602.7715999999996,384.7347,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],126,1,0.0078125,2195.503599999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111110110101001011,011111011010100101111111001100001101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000111110,011111011010100101100000000000111110,1126.7960999999996,1068.7074999999995,11,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],127,1,0.0078125,2296.1957999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100101110110111101,110010111011011110111011000000110100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000000000,110010111011011110100000001000000000,1441.2297999999996,854.9659999999999,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,1,128,25,-1,0.6925,0.393;-0.616,β[0];γ[0],128,1,0.0078125,2562.496199999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001011111111111100,100101111111111110001100010110011010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000001000,100101111111111110000000101000001000,2092.264899999999,470.2312999999999,9,false,false,
