angle_source,p,number_of_reads,maximum_iterations,gamma_sign,guarantee_3regular_maxcut,initial_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension,repaired_match,repaired_aux_bits,repaired_full_bits,repaired_qubo_energy,raw_to_repaired_qubo_gap,aux_hamming_to_repaired,repaired_matches_gurobi_pool,repaired_matches_global_optimum,repaired_ip_objective_if_pool
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],89,1,0.0078125,1095.4378999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101111010111110010,010111101011111001000000000000101001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000101001,010111101011111001000000001000101001,1052.6895999999995,42.74829999999997,1,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],90,1,0.0078125,1095.8072999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110110110000111,011011011011000011110000001000010100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000001111111,011011011011000011100000000001111111,625.5759999999996,470.2312999999999,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],91,1,0.0078125,1106.4549999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101101110011111,000110110111001111100010000000100100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000010100000100,000110110111001111100000010100000100,764.4685999999996,341.9864000000001,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],92,1,0.0078125,1128.4151999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101110101101100000,010111010110110000010011010100010000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000000000101000,010111010110110000010000000000101000,743.6804999999996,384.73469999999986,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],93,1,0.0078125,1135.5581999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011111101100110010,001111110110011001000000100000000001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000100000101001,001111110110011001000000100000101001,1050.0615999999995,85.49659999999994,2,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],94,1,0.0078125,1136.7802999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001011111001000011,000101111100100001100000010000010100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001111100000111,000101111100100001100001111100000111,752.0455999999997,384.73469999999975,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],95,1,0.0078125,1137.7296999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100101101001110101,010010110100111010110000011001001010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101101000000,010010110100111010100000101101000000,795.7432999999996,341.9864,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],96,1,0.0078125,1143.7082999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101111000001101,000110111100000110101000001001000111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000111100000000,000110111100000110100000111100000000,630.7286999999999,512.9795999999999,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],97,1,0.0078125,1147.0922999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001111101111000110,000111110111100011010000000000010010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000001111,000111110111100011000000101000001111,762.3575999999996,384.7347000000002,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],98,1,0.0078125,1176.6858999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110001110001001101,011000111000100110100011101000100001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101010100000,011000111000100110100000101010100000,834.6994999999997,341.9863999999998,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],99,1,0.0078125,1213.0101999999997,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110110101011010,011011011010101101000100010000100101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010111100,011011011010101101000000000010111100,871.0237999999995,341.98640000000023,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],100,1,0.0078125,1219.9528999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001110110101101111,000111011010110111100001010100000000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000001010,000111011010110111100000000000001010,835.2181999999996,384.7347000000002,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],101,1,0.0078125,1221.6192999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100110101101110101,010011010110111010110000000001010100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000001101000,010011010110111010100000000001101000,1007.8777999999995,213.74149999999986,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],102,1,0.0078125,1222.3078999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001111110100100101,000111111010010010100101010110000011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000011000001000,000111111010010010100000011000001000,709.3282999999996,512.9796000000002,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],103,1,0.0078125,1297.2362999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111001110001011010,111100111000101101010000101001100001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000100100,111100111000101101000000101000100100,1126.2430999999995,170.99320000000012,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],104,1,0.0078125,1302.7418999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010101110000011100,101010111000001110001000010011101001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000111010000000,101010111000001110000000111010000000,832.5105999999998,470.2312999999999,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],105,1,0.0078125,1306.3072999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111101110110000001,011110111011000000100000010110100000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001000000100000,011110111011000000110001000000100000,1007.0691999999996,299.2380999999999,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],106,1,0.0078125,1306.3157999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110101101100101,011011010110110010111000000100101000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000001111000,011011010110110010100000000001111000,921.5810999999995,384.73469999999986,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],107,1,0.0078125,1312.3028999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100111111101001010,010011111110100101000000100001101001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000101110,010011111110100101000000001000101110,1055.8130999999996,256.48979999999983,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],108,1,0.0078125,1337.4935999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111110110001110011,011111011000111001100001010100011011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010110001,011111011000111001100000000010110001,952.7588999999996,384.7347000000002,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],109,1,0.0078125,1430.2976999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110010110100000100,011001011010000010000100001100101001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010111000,011001011010000010000000000010111000,917.3180999999996,512.9796,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],110,1,0.0078125,1435.1546999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110101100000110,011011010110000011000000010100101000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010111111,011011010110000011000000000010111111,964.9233999999996,470.23130000000003,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],111,1,0.0078125,1477.5266999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101100011111101,000110110001111110100110100100000000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010111100000000,000110110001111110100010111100000000,1349.2817999999997,128.24489999999992,3,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],112,1,0.0078125,1485.7634999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111101111000001101,011110111100000110100000101000000011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000100000,011110111100000110100000101000100000,1272.0219999999995,213.7415000000001,3,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],113,1,0.0078125,1508.9088999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101110101001111001,110111010100111100110001010101010010,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000001010100000,110111010100111100110000001010100000,1124.1741999999995,384.7347,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],114,1,0.0078125,1527.7028999999998,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101101101100101111,010110110110010111100000110010100110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000000010,010110110110010111100000001000000010,1100.2198999999996,427.4830000000002,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],115,1,0.0078125,1531.8337999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111001101110001101,011100110111000110100000100100100110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000100000,011100110111000110100000000000100000,1360.8406,170.99319999999943,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],116,1,0.0078125,1553.9910999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111101100001110110,111110110000111011000100101000101101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010101000100001,111110110000111011000010101000100001,1297.5012999999994,256.48979999999983,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],117,1,0.0078125,1567.6556999999993,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111110101111111,001011111010111111100000010100000000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000100000101000,001011111010111111100000100000101000,1439.4107999999997,128.2448999999997,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],118,1,0.0078125,1606.4643999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111101110000011111,011110111000001111101000111000010100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000100100,011110111000001111100000101000100100,1349.9745999999996,256.48979999999983,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],119,1,0.0078125,1616.8605999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101111100010101,000110111110001010100000000001011010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000000000,000110111110001010100000101000000000,1103.8809999999999,512.9795999999997,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],120,1,0.0078125,1686.0124999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110110111001111000,111011011100111100010001010001010000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000000011110000,111011011100111100010000000011110000,1344.0260999999996,341.9863999999998,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],121,1,0.0078125,1692.5090999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101110111100110011,010111011110011001101000011001010001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101001,010111011110011001100000000000101001,1307.7743999999993,384.7347,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],122,1,0.0078125,1828.1859999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011110111101101111,001111011110110111100000100101100010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101010,001111011110110111100000000000101010,1571.6961999999994,256.48979999999983,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],123,1,0.0078125,1861.4611999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111110111001111011,011111011100111101110000010010000001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010110000,011111011100111101100000000010110000,1562.2230999999992,299.2381000000005,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],124,1,0.0078125,1905.7024999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111101110001011110,011110111000101111010100000100101110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000100100,011110111000101111000000101000100100,1520.9677999999994,384.7347,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],125,1,0.0078125,1949.2214999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110110111111100,100011011011111110001010100000101101,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000000010001000,100011011011111110001000000010001000,1436.2418999999995,512.9795999999997,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],126,1,0.0078125,2067.9802999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100110110001111100,110011011000111110000101101010010110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001011100000,110011011000111110000000001011100000,1384.0074999999997,683.9727999999996,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],127,1,0.0078125,2077.0691999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110100101111111001,011010010111111100101001001010011000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10100000010100000,011010010111111100110100000010100000,1478.5929999999994,598.4762000000001,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],128,1,0.0078125,2110.1304999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110100110101111001,011010011010111100110001000011000010,true,single,36,1.0e-10,64,not_in_gurobi_pool,10100000010100000,011010011010111100110100000010100000,1639.8991999999994,470.2312999999999,5,false,false,
