angle_source,p,number_of_reads,maximum_iterations,gamma_sign,guarantee_3regular_maxcut,initial_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension,repaired_match,repaired_aux_bits,repaired_full_bits,repaired_qubo_energy,raw_to_repaired_qubo_gap,aux_hamming_to_repaired,repaired_matches_gurobi_pool,repaired_matches_global_optimum,repaired_ip_objective_if_pool
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],100,1,0.0078125,1738.6654999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001011111010110001,100101111101011000110011110000100110,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000111100000000,100101111101011000110000111100000000,1011.9443999999995,726.7211000000001,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],101,1,0.0078125,1827.4804999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010101101011111110,101010110101111111001011101111001110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000111010000000,101010110101111111000000111010000000,1100.7594,726.7210999999998,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],102,1,0.0078125,1829.8928999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111101101011011110,011110110101101111000110000011110001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000100100,011110110101101111000000101000100100,1359.6615999999995,470.2312999999999,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],103,1,0.0078125,1847.3712999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101100110001111000,110110011000111100011010000011100101,true,single,36,1.0e-10,64,not_in_gurobi_pool,10100001010000000,110110011000111100010100001010000000,1248.8950999999995,598.4761999999998,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],104,1,0.0078125,1855.8532999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101100100101111111,010110010010111111101000001001100111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100000000000000,010110010010111111100100000000000000,1428.3702999999996,427.4829999999997,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],105,1,0.0078125,1857.5076999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110000111101000001,111000011110100000111101110000010110,true,single,36,1.0e-10,64,not_in_gurobi_pool,10101000010100000,111000011110100000110101000010100000,1259.0314999999996,598.4761999999996,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],106,1,0.0078125,1860.6232999999997,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101101100011111111,110110110001111111111111001100000110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010101100000000,110110110001111111100010101100000000,1133.9021999999995,726.7211000000002,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],107,1,0.0078125,1866.2976999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110111111000111010,011011111100011101010011011010110000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101010110000,011011111100011101000000101010110000,1481.5629999999994,384.7347000000002,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],108,1,0.0078125,1900.601599999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011001110100101001,001100111010010100111101100110000011,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000100000000000,001100111010010100110000100000000000,1259.3770999999997,641.2244999999994,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],109,1,0.0078125,1903.3500999999997,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010100110101111101,001010011010111110110100100000101000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100000010000000,001010011010111110100100000010000000,1689.6085999999996,213.7415000000001,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],110,1,0.0078125,1905.6735999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011001110001011110,001100111000101111011100100000101011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000111000000100,001100111000101111000000111000000100,1221.7007999999996,683.9728,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],111,1,0.0078125,1908.2691999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000111110101111100,000011111010111110010000011000011000,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000101000001000,000011111010111110001000101000001000,1780.0242999999991,128.24490000000014,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],112,1,0.0078125,1939.1997999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111111110000111011,111111111000011101111001011010110000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000110000,111111111000011101100000101000110000,1426.2201999999993,512.9796000000001,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],113,1,0.0078125,1952.5912999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110111101001111110,011011110100111111011000001010111000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101010110000,011011110100111111000000101010110000,1610.6048999999994,341.98640000000023,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],114,1,0.0078125,1980.7172999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001100100000111110,000110010000011111011010100110001111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00110101010000000,000110010000011111000110101010000000,1510.4859999999994,470.2312999999999,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],115,1,0.0078125,2010.167699999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100111111111101110,010011111111110111001011011010110100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000101010,010011111111110111000000001000101010,1283.4465999999998,726.7210999999993,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],116,1,0.0078125,2032.7678999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110100010011111110,111010001001111111011110101100010100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100000011100000,111010001001111111000100000011100000,1306.0467999999996,726.7210999999998,11,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],117,1,0.0078125,2071.9497999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101111100100110101,010111110010011010100001010011111110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000101000,010111110010011010100000001000101000,1131.4871999999996,940.4625999999998,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],118,1,0.0078125,2234.141399999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001100101111000,111000110010111100001001010101101111,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000000000100000,111000110010111100010000000000100000,1293.6787999999997,940.4625999999994,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],119,1,0.0078125,2243.400099999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001000110001111110,000100011000111111000011010011101011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100101010000000,000100011000111111000100101010000000,1431.1823999999995,812.2176999999995,11,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],120,1,0.0078125,2280.3362999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101010100100111110,110101010010011111010111000000101111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101000,110101010010011111000000000000101000,1639.1117999999992,641.2245000000003,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],121,1,0.0078125,2285.368299999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101010101001111101,110101010100111110100011101100111100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001010100000,110101010100111110100000001010100000,1601.3954999999996,683.9727999999996,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],122,1,0.0078125,2295.8211999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111111111001011101,111111111100101110101001111100101010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000110000,111111111100101110100000101000110000,1569.1000999999992,726.7211000000002,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],123,1,0.0078125,2370.7392999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110011110100101000,011001111010010100001111110010111011,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000000000111000,011001111010010100010000000000111000,1430.2766999999994,940.4625999999998,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],124,1,0.0078125,2396.106099999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111000100000101001,111100010000010100101001100100011111,true,single,36,1.0e-10,64,not_in_gurobi_pool,10110000010100000,111100010000010100110110000010100000,1370.1468999999997,1025.9591999999993,14,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],125,1,0.0078125,2424.812699999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111101101111101,001011110110111110110001011011001010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000100000101000,001011110110111110100000100000101000,1698.0915999999993,726.7210999999998,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],126,1,0.0078125,2456.3793999999994,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111010110101000101,011101011010100010111101011001000010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000111000,011101011010100010100000000000111000,1558.6650999999997,897.7142999999996,11,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],127,1,0.0078125,2507.4296999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111101110101101110,011110111010110111011011000000000110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000100010,011110111010110111000000000000100010,1737.9602999999993,769.4694,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,3,128,25,-1,0.7924,0.609;0.459;0.235;-0.422;-0.798;-0.937,β[0];β[1];β[2];γ[0];γ[1];γ[2],128,1,0.0078125,2581.118899999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100100000100111101,010010000010011110111111101101010011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100000010000000,010010000010011110100100000010000000,1555.1596999999995,1025.9591999999996,12,false,false,
