angle_source,p,number_of_reads,maximum_iterations,gamma_sign,guarantee_3regular_maxcut,initial_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension,repaired_match,repaired_aux_bits,repaired_full_bits,repaired_qubo_energy,raw_to_repaired_qubo_gap,aux_hamming_to_repaired,repaired_matches_gurobi_pool,repaired_matches_global_optimum,repaired_ip_objective_if_pool
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],99,1,0.0078125,747.5999999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001001011000001,101000100101100000100000101010111000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001111010000000,101000100101100000110001111010000000,320.11699999999973,427.48300000000006,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],100,1,0.0078125,748.9329999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001001010000011,101000100101000001110000000110001110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001111010000111,101000100101000001100001111010000111,321.4499999999998,427.48299999999995,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],101,1,0.0078125,755.2085999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101011010000011,100110101101000001100100110100100111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001111100000111,100110101101000001100001111100000111,498.7187999999998,256.4897999999999,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],102,1,0.0078125,781.9243999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000101100011000011,100010110001100001101010001110001001,true,single,36,1.0e-10,64,not_in_gurobi_pool,01011111110000111,100010110001100001101011111110000111,354.4413999999998,427.48299999999995,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],103,1,0.0078125,782.7643999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000011100011010010,100001110001101001000001001110000101,true,single,36,1.0e-10,64,not_in_gurobi_pool,01010111110000101,100001110001101001001010111110000101,483.52629999999954,299.23810000000026,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],104,1,0.0078125,786.7112999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100101011000010,110010010101100001010011010011101001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00101001011000111,110010010101100001000101001011000111,316.47999999999985,470.23129999999986,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],105,1,0.0078125,790.3771999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110111001010000001,111011100101000000110000100110000001,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001101010110000,111011100101000000110001101010110000,533.8873999999996,256.48980000000006,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],106,1,0.0078125,799.5302999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100001011011000001,010000101101100000110000010001000000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001101110000000,010000101101100000110001101110000000,585.7887999999998,213.74149999999997,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],107,1,0.0078125,819.8661999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001100110001000010,100110011000100001000100010110101010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00101010101000111,100110011000100001000101010101000111,435.1314999999997,384.73470000000003,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],108,1,0.0078125,824.7015999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100101100011000010,110010110001100001000001010010111111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00011101110000111,110010110001100001000011101110000111,311.72199999999987,512.9795999999999,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],109,1,0.0078125,825.9355999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100110011000011,110010011001100001110010101000101110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00101001011000111,110010011001100001100101001011000111,227.45939999999985,598.4761999999998,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],110,1,0.0078125,828.0645999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001000111000011,101000100011100001101010111100110011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001010000000111,101000100011100001100001010000000111,272.33669999999984,555.7278999999999,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],111,1,0.0078125,833.0855999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100001001011000001,110000100101100000100001010001111000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001101110000000,110000100101100000110001101110000000,320.10599999999977,512.9795999999999,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],112,1,0.0078125,836.3586999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110101011001100,100011010101100110000000101001110111,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000101011000000,100011010101100110001000101011000000,366.12739999999974,470.23130000000003,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],113,1,0.0078125,837.7416999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000001101110000010,100000110111000001011000011001010000,true,single,36,1.0e-10,64,not_in_gurobi_pool,01001101000000111,100000110111000001001001101000000111,453.0069999999997,384.7347000000001,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],114,1,0.0078125,862.5307999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110110100011000010,111011010001100001010101010001001011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00011000011110111,111011010001100001000011000011110111,392.29949999999985,470.2312999999999,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],115,1,0.0078125,877.1778999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010101001011000010,101010100101100001010001000101111110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001111010000111,101010100101100001000001111010000111,321.44999999999993,555.7278999999999,11,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],116,1,0.0078125,881.2168999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100010101111000101,110001010111100010100000111000010001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010101000,110001010111100010100000000010101000,368.23729999999966,512.9796,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],117,1,0.0078125,905.2102999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000100100011000011,100010010001100001101000000010010010,true,single,36,1.0e-10,64,not_in_gurobi_pool,01111101011000111,100010010001100001101111101011000111,434.9789999999997,470.23130000000003,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],118,1,0.0078125,911.1476999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101101100000000111,110110110000000011111110101100001001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010011100000111,110110110000000011100010011100000111,398.1680999999997,512.9796000000001,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],119,1,0.0078125,917.7552999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000000010111000010,000000001011100001010100100111101111,true,single,36,1.0e-10,64,not_in_gurobi_pool,01101000010000111,000000001011100001001101000010000111,490.2722999999997,427.4829999999999,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],120,1,0.0078125,921.1202999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000100011010000011,100010001101000001101101100100100101,true,single,36,1.0e-10,64,not_in_gurobi_pool,01101101011000111,100010001101000001101101101011000111,579.1338999999997,341.9863999999999,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],121,1,0.0078125,946.7545999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000101100000000011,100010110000000001100101001001101001,true,single,36,1.0e-10,64,not_in_gurobi_pool,01011111101000111,100010110000000001101011111101000111,262.7817999999998,683.9728,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],122,1,0.0078125,962.6580999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001100011011000001,100110001101100000101001100110110000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10101011010000000,100110001101100000110101011010000000,492.4267999999997,470.2313,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],123,1,0.0078125,997.4122999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101100101001000011,010110010100100001110110011001011010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00101001010000111,010110010100100001100101001010000111,569.9292999999997,427.48299999999995,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],124,1,0.0078125,1042.8081999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000111101001010010,100011110100101001010000100000111011,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000111110000101,100011110100101001001000111110000101,401.58369999999957,641.2244999999999,11,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],125,1,0.0078125,1044.6660999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100000111010111,110010000011101011100010111000110111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100000010000101,110010000011101011100100000010000101,317.9449999999998,726.7210999999999,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],126,1,0.0078125,1130.3657999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000100011001000001,000010001100100000111100001001101100,true,single,36,1.0e-10,64,not_in_gurobi_pool,11101101011000000,000010001100100000111101101011000000,702.8827999999996,427.48299999999995,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],127,1,0.0078125,1164.8913999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111100100011000011,011110010001100001100010000001010101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00111000010100111,011110010001100001100111000010100111,1036.6464999999996,128.24489999999992,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],128,1,0.0078125,1648.0303999999996,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000110011101000011,000011001110100001101111000001111011,true,single,36,1.0e-10,64,not_in_gurobi_pool,01001000001001111,000011001110100001101001000001001111,1177.7990999999995,470.23130000000015,5,false,false,
